Taxon	Adenoma1.2065.S1.L001	Adenoma10.2757.S10.L001	Adenoma11.2775.S11.L001	Adenoma12.2799.S12.L001	Adenoma13.2803.S13.L001	Adenoma14.2817.S14.L001	Adenoma15.2847.S15.L001	Adenoma16.2873.S16.L001	Adenoma17.2937.S17.L001	Adenoma18.2967.S18.L001	Adenoma19.2971.S19.L001	Adenoma2.2113.S2.L001	Adenoma20.2995.S20.L001	Adenoma21.3129.S21.L001	Adenoma22.3133.S22.L001	Adenoma23.3141.S23.L001	Adenoma24.3217.S24.L001	Adenoma25.3273.S25.L001	Adenoma26.3373.S26.L001	Adenoma27.3379.S27.L001	Adenoma28.3391.S28.L001	Adenoma29.3399.S29.L001	Adenoma3.2123.S3.L001	Adenoma30.3509.S30.L001	Adenoma4.2143.S4.L001	Adenoma5.2243.S5.L001	Adenoma6.2453.S6.L001	Adenoma7.2475.S7.L001	Adenoma8.2555.S8.L001	Adenoma9.2717.S9.L001	Cancer1.2355.S61.L001	Cancer10.2567.S70.L001	Cancer11.2573.S71.L001	Cancer12.2575.S72.L001	Cancer13.2579.S73.L001	Cancer14.2611.S74.L001	Cancer15.2613.S75.L001	Cancer16.2619.S76.L001	Cancer17.2625.S77.L001	Cancer18.2629.S78.L001	Cancer19.2633.S79.L001	Cancer2.2455.S62.L001	Cancer20.2667.S80.L001	Cancer21.2671.S81.L001	Cancer22.2703.S82.L001	Cancer23.2705.S83.L001	Cancer24.2727.S84.L001	Cancer25.2735.S85.L001	Cancer26.2763.S86.L001	Cancer27.2771.S87.L001	Cancer28.2777.S88.L001	Cancer29.2801.S89.L001	Cancer3.2513.S63.L001	Cancer30.2863.S90.L001	Cancer4.2521.S64.L001	Cancer5.2523.S65.L001	Cancer6.2535.S66.L001	Cancer7.2537.S67.L001	Cancer8.2543.S68.L001	Cancer9.2547.S69.L001	Healthy1.2027.S31.L001	Healthy10.3087.S40.L001	Healthy11.3123.S41.L001	Healthy12.3211.S42.L001	Healthy13.3241.S43.L001	Healthy14.3245.S44.L001	Healthy15.3247.S45.L001	Healthy16.3251.S46.L001	Healthy17.3257.S47.L001	Healthy18.3293.S48.L001	Healthy19.3339.S49.L001	Healthy2.2779.S32.L001	Healthy20.3341.S50.L001	Healthy21.3347.S51.L001	Healthy22.3363.S52.L001	Healthy23.3367.S53.L001	Healthy24.3403.S54.L001	Healthy25.3405.S55.L001	Healthy26.3407.S56.L001	Healthy27.3439.S57.L001	Healthy28.3499.S58.L001	Healthy29.3529.S59.L001	Healthy3.3021.S33.L001	Healthy30.3291.66.S60.L001	Healthy4.3023.S34.L001	Healthy5.3043.S35.L001	Healthy6.3061.S36.L001	Healthy7.3063.S37.L001	Healthy8.3073.S38.L001	Healthy9.3075.S39.L001
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiales_Incertae_Sedis_XI;g__unassigned;Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	2.0	0.0	0.0	0.0	0.0	3.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	30.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	1.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiales_Incertae_Sedis_XII;g__Guggenheimella;Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiales_Incertae_Sedis_XIII;g__Anaerovorax;Other	22.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	3.0	1.0	0.0	1.0	1.0	0.0	18.0	2.0	2.0	25.0	9.0	2.0	0.0	0.0	4.0	0.0	0.0	0.0	2.0	5.0	4.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	7.0	0.0	7.0	1.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	2.0	0.0	7.0	0.0	0.0	1.0	6.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	4.0	1.0	3.0	2.0	8.0	0.0	1.0	22.0	0.0	0.0	1.0	4.0	4.0	5.0	4.0	3.0	0.0	10.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiales_Incertae_Sedis_XIII;g__Mogibacterium;Other	0.0	0.0	0.0	3.0	0.0	0.0	244.0	13.0	0.0	3.0	0.0	0.0	0.0	0.0	49.0	45.0	0.0	0.0	0.0	156.0	0.0	0.0	0.0	0.0	1.0	36.0	2.0	0.0	0.0	0.0	2.0	0.0	2.0	0.0	0.0	0.0	57.0	0.0	0.0	0.0	0.0	0.0	1.0	60.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	46.0	72.0	0.0	2.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	110.0	1.0	0.0	0.0	0.0	2.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiales_Incertae_Sedis_XIV;g__Anaerobranca;Other	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Eubacteriaceae;g__Alkalibacter;Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Eubacteriaceae;g__Anaerofustis;Other	3.0	4.0	1.0	0.0	2.0	1.0	1.0	0.0	1.0	0.0	1.0	2.0	1.0	3.0	0.0	0.0	0.0	8.0	0.0	1.0	2.0	2.0	0.0	22.0	2.0	1.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	2.0	0.0	0.0	2.0	7.0	0.0	3.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	8.0	0.0	0.0	1.0	1.0	0.0	1.0	9.0	12.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	1.0	1.0	3.0	0.0	13.0	0.0	0.0	0.0	3.0	18.0	0.0	0.0	1.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Eubacteriaceae;g__Eubacterium;Other	379.0	559.0	768.0	38.0	121.0	95.0	369.0	56.0	78.0	61.0	422.0	1603.0	161.0	228.0	235.0	47.0	23.0	371.0	781.0	295.0	579.0	344.0	291.0	12.0	207.0	258.0	1639.0	269.0	228.0	38.0	82.0	596.0	2.0	128.0	23.0	72.0	95.0	147.0	333.0	503.0	12.0	362.0	266.0	348.0	31.0	6.0	148.0	1.0	0.0	61.0	172.0	725.0	32.0	325.0	1081.0	99.0	636.0	4.0	285.0	641.0	263.0	45.0	0.0	823.0	62.0	284.0	424.0	1.0	236.0	468.0	545.0	775.0	236.0	36.0	130.0	1108.0	244.0	73.0	173.0	72.0	1038.0	1531.0	70.0	238.0	483.0	574.0	57.0	26.0	420.0	282.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Eubacteriaceae;g__Pseudoramibacter;Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Gracilibacteraceae;g__Gracilibacter;Other	12.0	0.0	4.0	0.0	36.0	0.0	0.0	0.0	18.0	0.0	32.0	49.0	0.0	6.0	0.0	0.0	0.0	29.0	6.0	3.0	15.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	6.0	10.0	0.0	7.0	0.0	0.0	0.0	0.0	16.0	0.0	4.0	5.0	2.0	4.0	0.0	79.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	70.0	0.0	1.0	0.0	0.0	168.0	1.0	6.0	0.0	0.0	0.0	3.0	3.0	0.0	17.0	12.0	0.0	1.0	6.0	0.0	0.0	7.0	2.0	0.0	0.0	0.0	0.0	15.0	0.0	5.0	0.0	1.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Gracilibacteraceae;g__Lutispora;Other	13.0	3.0	1.0	0.0	9.0	7.0	1.0	0.0	2.0	0.0	2.0	68.0	4.0	0.0	6.0	0.0	0.0	11.0	6.0	2.0	4.0	3.0	0.0	0.0	2.0	20.0	4.0	0.0	1.0	25.0	15.0	8.0	0.0	10.0	9.0	0.0	18.0	0.0	20.0	14.0	0.0	9.0	0.0	22.0	18.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	7.0	8.0	4.0	0.0	5.0	4.0	3.0	2.0	0.0	4.0	13.0	6.0	28.0	0.0	10.0	2.0	6.0	4.0	9.0	0.0	12.0	4.0	15.0	0.0	0.0	2.0	38.0	9.0	1.0	23.0	3.0	19.0	0.0	0.0	10.0	12.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Incertae_Sedis_XI;g__Murdochiella;Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Incertae_sedis;g__Incertae_sedis;Other	18.0	1.0	0.0	0.0	4.0	0.0	0.0	0.0	9.0	0.0	14.0	7.0	0.0	7.0	6.0	0.0	0.0	13.0	13.0	2.0	7.0	2.0	9.0	0.0	0.0	5.0	1.0	0.0	0.0	5.0	9.0	12.0	0.0	0.0	0.0	0.0	13.0	0.0	3.0	9.0	0.0	17.0	0.0	4.0	0.0	0.0	7.0	0.0	0.0	2.0	0.0	5.0	0.0	1.0	15.0	8.0	1.0	0.0	11.0	10.0	1.0	2.0	0.0	0.0	0.0	26.0	2.0	0.0	17.0	2.0	0.0	0.0	6.0	1.0	0.0	9.0	15.0	2.0	3.0	10.0	17.0	12.0	0.0	0.0	0.0	23.0	9.0	0.0	19.0	5.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Acetitomaculum;Other	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	55.0	8.0	0.0	0.0	1.0	0.0	0.0	132.0	11.0	0.0	9.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	5.0	0.0	1.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	9.0	0.0	5.0	0.0	0.0	0.0	80.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	102.0	50.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Anaerostipes;Other	53.0	958.0	2172.0	1591.0	829.0	165.0	495.0	37.0	1683.0	281.0	583.0	1666.0	836.0	32.0	38.0	2706.0	351.0	85.0	164.0	189.0	522.0	586.0	457.0	200.0	1300.0	21.0	212.0	516.0	806.0	609.0	255.0	531.0	352.0	884.0	137.0	15.0	526.0	1171.0	290.0	236.0	55.0	229.0	700.0	7.0	126.0	1130.0	850.0	139.0	997.0	663.0	33.0	2858.0	439.0	39.0	707.0	702.0	60.0	325.0	967.0	47.0	282.0	84.0	609.0	2503.0	120.0	924.0	659.0	843.0	249.0	193.0	99.0	117.0	332.0	462.0	566.0	302.0	722.0	751.0	546.0	1333.0	102.0	452.0	491.0	183.0	941.0	829.0	317.0	2643.0	317.0	60.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia;Other	1024.0	4881.0	3795.0	6695.0	3513.0	1420.0	4334.0	2426.0	7021.0	6354.0	2350.0	4010.0	2366.0	1817.0	2923.0	4187.0	2029.0	632.0	853.0	3466.0	1714.0	6522.0	5706.0	10087.0	10854.0	496.0	7253.0	3021.0	6370.0	2836.0	1314.0	2465.0	2512.0	5700.0	3257.0	548.0	1625.0	5488.0	2872.0	1510.0	155.0	2098.0	1548.0	38.0	864.0	3178.0	2769.0	1375.0	3098.0	5123.0	646.0	8493.0	5930.0	571.0	3978.0	3405.0	1309.0	1278.0	3288.0	1912.0	1430.0	1282.0	1994.0	10058.0	367.0	2369.0	2002.0	3944.0	1001.0	1596.0	792.0	695.0	2205.0	7035.0	4417.0	955.0	4677.0	7120.0	3842.0	4370.0	1561.0	2466.0	6152.0	1207.0	2802.0	1637.0	195.0	7060.0	1422.0	1913.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Clostridium_XlVa;Other	1499.0	1624.0	920.0	893.0	887.0	1568.0	1217.0	349.0	1618.0	3398.0	1109.0	714.0	785.0	687.0	905.0	848.0	523.0	1059.0	1398.0	1267.0	467.0	1725.0	1555.0	371.0	1577.0	1352.0	3370.0	1453.0	2068.0	1823.0	1074.0	707.0	902.0	840.0	1531.0	555.0	1596.0	1186.0	1268.0	736.0	366.0	1901.0	928.0	710.0	1360.0	1908.0	3107.0	825.0	302.0	1201.0	3754.0	2759.0	2465.0	607.0	1477.0	701.0	787.0	694.0	1525.0	567.0	2811.0	424.0	368.0	1517.0	667.0	936.0	4334.0	851.0	510.0	1170.0	1207.0	6209.0	1117.0	1633.0	1499.0	1332.0	988.0	1891.0	847.0	1177.0	3125.0	4915.0	2943.0	1505.0	1667.0	1881.0	351.0	2068.0	1207.0	1093.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Clostridium_XlVb;Other	110.0	58.0	8.0	8.0	73.0	7.0	10.0	20.0	34.0	24.0	8.0	12.0	434.0	10.0	8.0	0.0	7.0	372.0	88.0	271.0	30.0	1.0	34.0	0.0	85.0	5.0	1.0	0.0	32.0	21.0	60.0	32.0	434.0	120.0	240.0	19.0	92.0	384.0	95.0	11.0	78.0	30.0	105.0	445.0	208.0	4.0	39.0	7.0	3.0	299.0	133.0	10.0	44.0	42.0	232.0	48.0	18.0	51.0	14.0	67.0	37.0	38.0	0.0	51.0	42.0	49.0	10.0	6.0	30.0	51.0	37.0	25.0	82.0	85.0	84.0	237.0	7.0	84.0	10.0	41.0	283.0	12.0	192.0	3.0	0.0	117.0	0.0	311.0	20.0	150.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Coprococcus;Other	31.0	254.0	63.0	25.0	132.0	94.0	332.0	91.0	6.0	10.0	464.0	61.0	30.0	2.0	314.0	76.0	17.0	265.0	52.0	1258.0	180.0	2091.0	93.0	5.0	41.0	223.0	2.0	437.0	26.0	76.0	147.0	212.0	195.0	20.0	33.0	162.0	169.0	780.0	53.0	276.0	8.0	144.0	169.0	22.0	78.0	122.0	483.0	2.0	3.0	242.0	47.0	497.0	256.0	575.0	269.0	382.0	567.0	6.0	1052.0	167.0	376.0	411.0	191.0	140.0	98.0	245.0	990.0	2.0	344.0	126.0	65.0	62.0	131.0	104.0	20.0	76.0	42.0	377.0	27.0	238.0	328.0	1000.0	465.0	167.0	817.0	176.0	86.0	773.0	45.0	988.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Dorea;Other	194.0	451.0	808.0	261.0	80.0	143.0	1510.0	527.0	1614.0	2123.0	1.0	591.0	186.0	163.0	244.0	187.0	410.0	32.0	232.0	24.0	403.0	1237.0	417.0	477.0	1031.0	189.0	900.0	578.0	99.0	177.0	219.0	591.0	481.0	952.0	261.0	62.0	35.0	755.0	504.0	620.0	238.0	444.0	177.0	25.0	414.0	1585.0	461.0	1445.0	530.0	464.0	38.0	289.0	471.0	873.0	155.0	47.0	76.0	483.0	972.0	24.0	141.0	645.0	1282.0	644.0	8.0	125.0	341.0	796.0	269.0	380.0	146.0	116.0	208.0	367.0	688.0	113.0	326.0	126.0	142.0	317.0	191.0	250.0	530.0	115.0	1025.0	219.0	1567.0	571.0	181.0	21.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Hespellia;Other	24.0	1.0	81.0	3.0	12.0	0.0	4.0	2.0	0.0	302.0	29.0	15.0	0.0	1.0	2.0	17.0	0.0	12.0	6.0	0.0	0.0	112.0	15.0	0.0	44.0	5.0	2.0	22.0	0.0	13.0	9.0	2.0	23.0	2.0	23.0	8.0	8.0	0.0	5.0	16.0	3.0	1.0	14.0	0.0	9.0	0.0	16.0	0.0	0.0	48.0	5.0	0.0	23.0	0.0	3.0	1.0	35.0	0.0	11.0	6.0	4.0	3.0	42.0	40.0	0.0	0.0	4.0	0.0	10.0	12.0	0.0	2.0	23.0	15.0	1.0	27.0	40.0	76.0	1.0	30.0	2.0	26.0	11.0	3.0	0.0	23.0	0.0	0.0	16.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Howardella;Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	26.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	1.0	5.0	0.0	128.0	0.0	0.0	0.0	0.0	6.0	0.0	13.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	35.0	4.0	0.0	1.0	0.0	0.0	0.0	0.0	8.0	0.0	15.0	16.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	15.0	0.0	0.0	0.0	72.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Incertae_sedis;Other	82.0	5.0	0.0	14.0	1.0	7.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	60.0	83.0	3.0	2.0	0.0	21.0	8.0	5.0	63.0	0.0	1.0	12.0	98.0	1.0	1.0	0.0	2.0	1.0	0.0	1.0	0.0	0.0	2.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	8.0	0.0	1.0	3.0	6.0	0.0	0.0	0.0	0.0	0.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	33.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	80.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnobacterium;Other	35.0	17.0	0.0	0.0	53.0	31.0	1.0	38.0	6.0	0.0	256.0	29.0	64.0	44.0	0.0	0.0	0.0	83.0	2.0	97.0	8.0	0.0	1.0	1.0	0.0	33.0	1.0	7.0	2.0	2.0	96.0	180.0	4.0	3.0	0.0	140.0	15.0	0.0	5.0	25.0	1.0	9.0	145.0	0.0	2.0	0.0	82.0	1.0	0.0	0.0	55.0	0.0	139.0	1.0	1274.0	2.0	112.0	0.0	2.0	5.0	368.0	2.0	0.0	3.0	1.0	60.0	74.0	2.0	43.0	4.0	33.0	258.0	1766.0	9.0	4.0	9.0	12.0	31.0	132.0	258.0	339.0	483.0	0.0	2.0	208.0	846.0	0.0	10.0	97.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lactonifactor;Other	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	5.0	1.0	0.0	6.0	3.0	9.0	1.0	0.0	29.0	0.0	1.0	0.0	0.0	4.0	11.0	1.0	3.0	0.0	0.0	3.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	10.0	2.0	1.0	0.0	8.0	0.0	58.0	0.0	0.0	4.0	0.0	4.0	3.0	1.0	0.0	5.0	0.0	1.0	8.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	3.0	0.0	1.0	4.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	3.0	3.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Marvinbryantia;Other	59.0	0.0	2.0	11.0	4.0	1.0	3.0	0.0	4.0	0.0	2.0	4.0	0.0	0.0	19.0	6.0	3.0	1.0	19.0	4.0	1.0	0.0	0.0	2.0	194.0	0.0	0.0	7.0	4.0	5.0	1.0	6.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	16.0	0.0	0.0	23.0	0.0	0.0	1.0	16.0	0.0	0.0	3.0	0.0	0.0	60.0	5.0	0.0	0.0	1.0	2.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	4.0	3.0	0.0	3.0	7.0	1.0	3.0	16.0	13.0	0.0	3.0	0.0	0.0	0.0	0.0	11.0	21.0	2.0	4.0	6.0	15.0	0.0	39.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Moryella;Other	0.0	0.0	2.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	5.0	0.0	0.0	0.0	2.0	0.0	0.0	3.0	1.0	0.0	0.0	0.0	5.0	0.0	0.0	1.0	0.0	0.0	0.0	10.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	17.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	7.0	2.0	0.0	0.0	1.0	0.0	3.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Oribacterium;Other	0.0	0.0	0.0	3.0	0.0	1.0	1.0	3.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Parasporobacterium;Other	385.0	659.0	1076.0	4.0	1411.0	512.0	909.0	373.0	1.0	2326.0	640.0	1161.0	1036.0	513.0	516.0	457.0	417.0	73.0	112.0	1.0	453.0	1035.0	216.0	7.0	957.0	193.0	4.0	877.0	624.0	683.0	318.0	193.0	38.0	499.0	385.0	65.0	904.0	303.0	269.0	142.0	3.0	216.0	832.0	1.0	336.0	944.0	230.0	241.0	2.0	721.0	118.0	318.0	363.0	208.0	601.0	576.0	348.0	581.0	7.0	5.0	377.0	289.0	621.0	734.0	60.0	454.0	564.0	2.0	812.0	413.0	342.0	167.0	405.0	624.0	525.0	169.0	570.0	1035.0	427.0	894.0	444.0	769.0	681.0	160.0	572.0	45.0	1.0	5.0	243.0	274.0
