species	MMRS11288076ST	MMRS11664448ST	MMRS11932626ST	MMRS12272136ST	MMRS14379078ST	MMRS14602194ST	MMRS15137911ST	MMRS16644320ST	MMRS17603756ST	MMRS17963147ST	MMRS18295921ST	MMRS20257302ST	MMRS21365932ST	MMRS24340226ST	MMRS25211151ST	MMRS25641480ST	MMRS29805707ST	MMRS31306426ST	MMRS32573774ST	MMRS33294861ST	MMRS34525504ST	MMRS34569532ST	MMRS35808664ST	MMRS36405092ST	MMRS38861560ST	MMRS38954404ST	MMRS39415781ST	MMRS39582183ST	MMRS40913371ST	MMRS41266697ST	MMRS41711735ST	MMRS42570301ST	MMRS42780924ST	MMRS43563715ST	MMRS43939546ST	MMRS44197125ST	MMRS44203591ST	MMRS44587603ST	MMRS47662059ST	MMRS47685461ST	MMRS48639115ST	MMRS51307502ST	MMRS51410669ST	MMRS51728985ST	MMRS51737257ST	MMRS54246132ST	MMRS54316675ST	MMRS55294627ST	MMRS56137463ST	MMRS57276462ST	MMRS57569834ST	MMRS59699117ST	MMRS61683006ST	MMRS62192467ST	MMRS62376181ST	MMRS62666492ST	MMRS64281211ST	MMRS64281551ST	MMRS65205033ST	MMRS65742083ST	MMRS65862658ST	MMRS65945127ST	MMRS66868025ST	MMRS67096717ST	MMRS67690541ST	MMRS68630931ST	MMRS68910755ST	MMRS71238091ST	MMRS71762412ST	MMRS72802364ST	MMRS72980899ST	MMRS73787048ST	MMRS77018926ST	MMRS77321055ST	MMRS77487595ST	MMRS78791111ST	MMRS79893829ST	MMRS80093644ST	MMRS81130264ST	MMRS81135225ST	MMRS81671217ST	MMRS84085284ST	MMRS84159866ST	MMRS84954772ST	MMRS85382779ST	MMRS85438660ST	MMRS85548821ST	MMRS86168210ST	MMRS95277876ST
Corallococcus coralloides	2	1	0	0	1	0	2	0	0	6	0	1	0	2	0	0	0	0	0	0	1	0	0	1	0	0	0	8	0	2	8	2	0	3	0	3	0	6	0	0	0	3	0	0	6	0	5	0	0	0	0	0	2	2	1	0	0	3	0	0	0	0	4	0	1	0	0	2	0	0	0	1	15	0	1	0	0	0	0	0	0	1	0	0	0	0	3	2	0
Coriobacterium glomerans	1	1	2	1	4	0	7	2	0	0	5	3	2	2	0	2	1	9	2	1	1	2	2	1	2	3	2	7	16	0	3	4	1	1	0	7	4	1	1	0	3	7	3	0	1	0	2	2	5	5	7	0	1	1	5	3	0	2	2	1	0	1	6	5	2	3	0	2	3	0	2	2	5	3	9	6	1	3	0	0	5	1	8	0	1	1	1	7	5
Corynebacterium accolens	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	1	0	6	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	1
Corynebacterium afermentans	0	0	1	0	1	2	0	1	0	0	0	0	5	1	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	1	1	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	2	0	0	0	0	0	2	0	0	2	0	0	3	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0
Corynebacterium amycolatum	3	0	3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Corynebacterium aurimucosum	0	4	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	11	0	0	0	0	0	0	0	0	8	7	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
Corynebacterium diphtheriae	1	1	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	1	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	25	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
Corynebacterium efficiens	0	0	0	0	0	0	1	0	0	0	5	0	0	0	1	0	3	0	0	0	1	0	0	0	0	1	6	0	2	0	0	0	0	0	0	0	0	2	1	0	0	1	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	1	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	1
Corynebacterium fastidiosum	0	0	1	1	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	5	1	1	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	6	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Corynebacterium glutamicum	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	5	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	4	0	0	0	0	0	0	0	3
Corynebacterium jeikeium	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	4	1	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	4	0	0	2	5	1	0	1	1	0	0	0	1	0	0	0	1	0	2	0	1	0	1	0	0	4	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	3
Corynebacterium kroppenstedtii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Corynebacterium minutissimum	0	0	0	0	0	0	0	0	0	2	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	4	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	3	0	0
Corynebacterium pseudodiphtheriticum	0	0	0	0	1	0	0	0	0	0	0	1	4	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	3	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	5	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
Corynebacterium pseudotuberculosis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Corynebacterium resistens	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Corynebacterium simulans	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	4	0	0	0	0	0
Corynebacterium tuberculostearicum	0	0	1	0	4	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	7	0	0	1	0	0	0	1	0	0	0	1	0	0	0	2	0	3	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0	0	0	1	6	0
Corynebacterium ulcerans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Corynebacterium urealyticum	0	0	4	0	0	1	0	0	1	0	0	5	6	0	0	1	1	0	1	0	1	3	0	2	0	0	0	0	0	0	4	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	4	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	5	0	0	0	0	0	2	2	0	0	0	0	0	0	2	0
Corynebacterium variabile	0	0	0	0	0	0	0	0	1	4	3	0	0	2	0	1	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	2	1	0	1	0	0	0	0	0	0	0	4	5	0	0	0	0	0	0	0	0	3	0	0	0	1	0	6	0	0	0	0	2	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	3	1	0	4	1	0	0	1	0
Coxiella burnetii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
Croceibacter atlanticus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Crocosphaera watsonii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cronobacter sakazakii	0	1	0	0	0	0	0	0	0	7	6	0	0	0	2	0	0	0	0	0	0	1	3	0	7	0	0	0	1	0	0	0	0	0	169	0	0	0	6	0	0	0	0	3	0	10	2	0	0	2	0	0	0	1	0	20	1	2	2	61	0	0	6	1	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	1	2	7	1	0	0	1	2179	1
Cronobacter turicensis	0	0	0	0	0	0	1	0	0	10	0	1	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	1	0	1	0	0	36	0	0	0	7	0	0	0	0	5	0	2	0	0	0	0	0	0	0	1	0	0	14	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1191	0
Cryptobacterium curtum	3	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	0	0	5	0	0	1	0	0	0	1	2	0	0	0	0	2	0	0	1	6	1	1	2	0	3	1	0	32	0	0	0	0	0	3	1	1	1	0	2	1	0	0	5	1	0	1	2	16	3	0	0	0	0	1	4	0	3	2	0	1	0	1	2	0	0	1	0	0	0	0	0	1	0
Cryptococcus neoformans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cryptomonas paramecium	0	1	2	0	2	0	0	0	0	0	0	0	0	1	1	0	0	0	0	3	0	0	0	2	0	1	8	1	7	0	0	1	0	2	0	0	0	0	0	2	1	2	2	0	0	1	1	3	0	0	0	0	1	0	1	1	0	1	1	0	0	2	3	0	1	1	0	1	0	0	0	0	0	2	0	0	5	0	0	1	0	6	0	0	9	0	0	0	3
Cryptosporidium parvum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cupriavidus metallidurans	0	1	0	0	0	0	0	6	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	1	1	0	0	0	0	0	2	0	0	84	0	1	0	0	0	0	0	0	0	0	9	0	13	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	2	0	0	0	0	1	0
Cupriavidus necator	0	0	0	0	4	0	0	4	0	0	17	11	5	3	1	0	9	0	0	0	9	7	0	0	0	0	0	0	0	0	2	9	1	0	0	0	0	1	6	0	0	24	2	74	0	9	1	0	8	11	6	0	0	6	8	1	13	2	0	6	5	0	1	7	1	0	1	0	0	0	2	0	18	3	0	0	1	0	1	0	1	34	7	0	16	0	0	1	0
Cupriavidus pinatubonensis	0	29	0	3	0	0	0	0	29	2	21	17	0	0	0	0	0	0	0	0	0	0	0	0	6	0	1	1	0	0	28	1	0	1	0	0	0	0	0	0	0	1	0	249	2	0	0	18	0	18	0	0	0	0	19	4	0	0	4	0	8	4	2	0	26	0	0	13	0	2	0	0	0	0	9	14	1	0	20	9	9	0	0	17	0	0	0	0	2
Cupriavidus taiwanensis	0	0	7	0	0	0	8	0	0	0	0	0	1	1	0	0	0	0	7	11	0	0	4	7	8	0	2	13	0	1	12	11	0	10	0	1	0	0	2	3	1	11	11	225	1	13	0	14	0	0	0	0	0	0	0	5	15	0	0	6	0	3	1	6	0	0	0	2	3	0	0	1	0	0	0	18	22	1	0	0	0	0	0	2	13	0	11	20	0
Cyanidioschyzon merolae	0	1	0	0	0	0	0	0	0	0	0	0	1	1	2	3	0	1	0	2	0	5	0	0	0	0	0	0	1	3	0	0	1	1	0	0	0	0	6	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	4	0	0	0	0	1	0	0	2
Cyanidium caldarium	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Cyanobium gracile	0	0	0	0	0	2	4	0	0	0	0	1	6	0	5	0	0	0	1	3	0	4	0	1	1	0	2	1	0	1	1	0	0	0	0	1	0	0	0	0	0	1	0	0	2	0	3	0	0	1	0	0	0	0	2	1	0	1	0	7	0	0	1	0	0	0	0	0	4	0	0	0	3	0	4	1	0	2	0	0	0	1	0	1	1	1	0	8	5
Cyanobium sp. PCC 7001	0	0	0	3	1	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	6	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	2	0	0	0	0	2	4	0	1	0	0	0	1	4	1	3	1	0	0	0	2	0
Cyanophora paradoxa	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	9	0	1	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	11	0	0	0	0	6	0	0	0	0	0	0	3	0	10	0	0	0	0	0	0	0	0	2	6	0
Cyanothece sp. ATCC 51142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cyanothece sp. CCY0110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cyanothece sp. PCC 7424	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cyanothece sp. PCC 7425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cyanothece sp. PCC 7822	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cyanothece sp. PCC 8802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cyclobacterium marinum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	7	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	2
Cycloclasticus sp. P1	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
Cytophaga hutchinsonii	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	6	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	19	0
Debaryomyces hansenii	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
Dechloromonas aromatica	0	14	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	9	0	1	0	1	0	0	0	0	1	2	0	5	0	7	0	0	0	0	21	0	1	0	0	0	1	2	0	0	2	0	0	0	0	0	0	0	0	0	6	0	0	11	0	0	0	0	0	0	1	0	1	0	0	4	0
Deferribacter desulfuricans	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dehalobacter sp. CF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	10	0	0	0	0	0	0	19	1
Dehalobacter sp. DCA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	24	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	13
Dehalococcoides mccartyi	1	15	3	0	0	19	22	2	1	4	3	10	1	7	25	4	1	19	0	15	0	3	15	3	2	10	0	5	2	5	0	3	2	1	70	19	0	5	1	5	4	5	4	1	4	0	8	0	15	4	0	1	4	0	0	11	0	4	3	0	4	34	0	53	21	0	1	8	2	2	0	2	3	11	6	0	1	1	0	4	3	5	3	0	1	1	25	2	2
Dehalogenimonas lykanthroporepellens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Deinococcus deserti	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	2	0	0	1	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	4	0	0	0	0	0	0	0	1
Deinococcus geothermalis	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Deinococcus gobiensis	0	0	0	0	0	1	1	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	8	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Deinococcus maricopensis	0	0	2	0	1	0	1	0	0	0	0	0	3	0	0	1	1	1	0	1	0	0	1	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	6	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	3	1	0	0	0	3	0
Deinococcus proteolyticus	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	3	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	2	0	1	1	0	0	0	1	1	0	0	0	0	0	0	0	1	0	2	0
Deinococcus radiodurans	0	1	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	1	0	0	0	2	0	0	0	0	2	0	3	0	0	5	0	0	0	0	4	0	2	0	0	1	0
Delftia acidovorans	4	0	8	0	5	0	0	11	1	5	1	0	6	0	0	0	0	0	4	7	0	6	0	9	0	4	0	6	0	0	8	0	0	8	5	0	0	0	0	0	0	14	4	1	3	0	0	10	0	10	3	0	6	0	0	8	7	0	0	0	4	1	10	7	1	0	7	0	0	0	9	0	4	10	4	0	0	0	0	10	1	9	6	7	1	2	5	0	0
Delftia sp. Cs1-4	0	5	0	0	1	0	2	0	1	0	13	27	3	1	5	1	0	2	0	0	0	0	0	11	4	1	0	0	15	5	0	0	0	0	0	0	8	26	2	0	0	1	6	152	0	15	12	0	0	8	0	1	0	0	0	7	0	8	27	11	0	1	9	6	9	0	0	20	0	1	6	5	0	3	0	0	3	1	19	11	0	1	0	1	39	0	2	9	0
Denitrovibrio acetiphilus	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Desulfarculus baarsii	14	3	2	2	4	0	4	0	2	0	1	2	2	1	0	1	0	0	2	0	0	0	1	0	0	2	0	0	0	0	0	3	0	1	0	2	0	7	1	0	1	0	3	0	5	1	0	0	0	8	0	0	0	1	0	3	0	0	15	0	0	1	0	13	1	1	1	0	0	0	0	2	0	0	2	4	0	3	0	0	5	0	9	1	0	2	0	7	10
Desulfatibacillum alkenivorans	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	1	0	0	0	1	0	0	0	1	0	1	1	0	0	0	0
Desulfitobacterium dehalogenans	5	0	5	7	1	0	0	0	0	0	0	0	0	0	1	0	12	0	5	0	1	0	0	0	2	0	1	0	9	8	5	0	11	0	0	0	0	1	4	0	2	1	0	0	2	0	0	8	2	0	0	0	0	0	4	1	0	1	0	4	1	0	1	1	13	0	0	0	0	0	0	1	0	2	25	4	0	0	0	0	11	0	1	1	1	1	0	0	0
Desulfitobacterium hafniense	9	0	13	5	0	6	10	0	1	0	1	1	0	0	5	0	0	1	0	1	0	0	12	0	2	4	6	0	0	1	1	13	0	1	1	0	0	2	3	0	34	11	0	0	2	1	0	0	5	0	0	0	0	28	1	1	0	3	0	1	1	0	2	0	0	0	0	0	6	2	7	0	0	6	0	0	1	14	0	2	0	4	9	0	2	18	0	0	2
