family	MMRS11288076ST	MMRS11664448ST	MMRS11932626ST	MMRS12272136ST	MMRS14379078ST	MMRS14602194ST	MMRS15137911ST	MMRS16644320ST	MMRS17603756ST	MMRS17963147ST	MMRS18295921ST	MMRS20257302ST	MMRS21365932ST	MMRS24340226ST	MMRS25211151ST	MMRS25641480ST	MMRS29805707ST	MMRS31306426ST	MMRS32573774ST	MMRS33294861ST	MMRS34525504ST	MMRS34569532ST	MMRS35808664ST	MMRS36405092ST	MMRS38861560ST	MMRS38954404ST	MMRS39415781ST	MMRS39582183ST	MMRS40913371ST	MMRS41266697ST	MMRS41711735ST	MMRS42570301ST	MMRS42780924ST	MMRS43563715ST	MMRS43939546ST	MMRS44197125ST	MMRS44203591ST	MMRS44587603ST	MMRS47662059ST	MMRS47685461ST	MMRS48639115ST	MMRS51307502ST	MMRS51410669ST	MMRS51728985ST	MMRS51737257ST	MMRS54246132ST	MMRS54316675ST	MMRS55294627ST	MMRS56137463ST	MMRS57276462ST	MMRS57569834ST	MMRS59699117ST	MMRS61683006ST	MMRS62192467ST	MMRS62376181ST	MMRS62666492ST	MMRS64281211ST	MMRS64281551ST	MMRS65205033ST	MMRS65742083ST	MMRS65862658ST	MMRS65945127ST	MMRS66868025ST	MMRS67096717ST	MMRS67690541ST	MMRS68630931ST	MMRS68910755ST	MMRS71238091ST	MMRS71762412ST	MMRS72802364ST	MMRS72980899ST	MMRS73787048ST	MMRS77018926ST	MMRS77321055ST	MMRS77487595ST	MMRS78791111ST	MMRS79893829ST	MMRS80093644ST	MMRS81130264ST	MMRS81135225ST	MMRS81671217ST	MMRS84085284ST	MMRS84159866ST	MMRS84954772ST	MMRS85382779ST	MMRS85438660ST	MMRS85548821ST	MMRS86168210ST	MMRS95277876ST
d__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Carnobacteriaceae	1	1	2	1	0	0	3	0	1	1	0	3	2	2	4	0	0	1	2	2	0	2	2	3	1	2	0	2	0	0	0	0	5	2	5	3	0	1	2	0	1	0	1	31	1	0	3	0	1	5	2	0	2	0	0	2	4	3	3	0	0	0	0	1	1	0	3	1	1	1	22	0	0	0	3	0	0	0	1	1	2	0	3	0	1	0	0	0	2
d__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae	65	70	90	56	46	87	366	97	167	68	27	65	83	80	49	86	44	46	34	180	70	59	18	247	104	114	53	68	107	103	138	41	60	72	40	131	39	29	48	175	95	128	55	1020	81	30	63	87	101	86	72	47	47	351	71	58	138	32	20	25	59	332	125	66	100	58	185	89	59	36	160	98	52	51	87	59	54	421	20	31	67	1026	156	38	27	35	117	25	50
d__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae	38	21	20	30	27	73	71	5653	111	409	39	31	19	10	5	46	25	6	114	29	99	25	177	23	12	26	39	61	25	27	5	58	13	95	15	251	5	5619	55	12	24	30	23	191	28	40	327	9	31	88	161	17	14	14	36	46	76	96	73	25	52	124	38	22	28	9	16	129	15	41	30	22	15	22	22	23	10	14	98	10	104	44	40	14	212	7	29	13	521
d__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Leuconostocaceae	0	3	1	2	0	2	5	3	1	22	5	3	3	0	6	1	1	0	2	5	7	2	96	2	0	2	2	16	2	0	2	0	0	7	6	1	1	6	1	3	2	2	4	105	1	2	6	0	3	0	2	1	3	5	5	10	0	14	6	15	5	0	4	4	3	4	1	0	9	1	138	7	0	1	12	10	0	7	19	1	4	11	6	1	3	7	0	2	1
d__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae	559	897	477	1002	954	946	2905	25875	8363	730	2505	456	1533	2073	1407	419	2129	404	1798	351	1060	215	8755	357	522	493	815	405	1278	380	1345	949	218	1223	824	752	229	14323	324	284	1589	197	688	224888	146	892	1401	407	850	2707	2785	310	407	1619	4838	1923	162	359	15451	592	10311	1181	155	758	2504	534	371	746	192	498	2132	791	151	3669	331	643	282	1651	4490	186	403	787	499	231	523	894	1192	40	415
d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae	108	197	130	48	93	102	297	306	86	90	63	117	144	107	166	105	76	119	144	120	62	228	3300	136	847	214	148	179	120	89	92	139	138	352	106	202	54	149	182	146	103	88	137	605	105	80	135	77	98	118	86	62	117	254	131	199	115	79	67	94	129	745	78	108	218	70	68	115	73	138	91	249	57	236	163	242	101	269	82	117	165	100	211	142	324	84	60	51	210
d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_Family_XVII_Incertae_Sedis	1	4	3	3	0	1	2	1	1	0	0	2	0	1	1	3	2	1	1	2	2	6	0	0	2	5	2	12	1	1	2	2	3	3	1	0	0	4	2	0	0	1	3	0	0	1	5	0	0	0	2	1	3	0	2	3	5	0	1	1	3	3	8	0	2	0	2	3	2	0	2	3	9	2	2	0	5	1	1	1	1	1	3	3	10	1	3	4	2
d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae	19167	15388	14428	36274	97055	35312	4248	35887	6612	15467	14601	18185	25816	2362	24320	32041	62234	4096	8303	56934	8613	12556	6979	13189	15091	14668	28995	13816	38853	14572	31593	2022	6724	16425	88195	990	280	8381	13684	1568	113284	3701	28409	516	33300	5238	19585	7977	28875	33927	17739	30715	16656	1402	47066	13986	430	27833	9386	22966	63940	3086	9700	11419	19018	16913	776	1904	19693	4331	874	12611	20637	40905	19589	43801	10468	8888	35506	25370	31739	1201	9923	11926	33635	397	21767	1595	14709
d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Heliobacteriaceae	0	2	0	2	3	6	6	0	1	2	2	10	3	1	0	2	0	2	1	0	4	2	0	0	3	3	1	0	2	1	2	2	1	1	1	2	1	12	2	2	2	5	5	0	1	3	3	2	0	5	0	3	1	0	0	3	0	7	4	2	2	1	6	5	1	0	1	2	2	2	3	7	3	2	8	1	3	3	1	3	4	3	6	0	1	1	16	9	1
d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae	12396	30569	40957	32888	13400	33401	10855	22987	19089	19349	18219	8552	9266	8456	23268	17465	30820	4466	12055	20911	17877	9327	20963	17315	21426	13401	23198	14555	20058	10450	5257	29317	22009	22207	20552	7303	5054	23846	11372	8796	20834	13592	13242	1022	21469	30879	17412	8102	25661	20721	5313	33220	5663	8244	24118	44704	2350	5519	20521	9122	34286	13973	14552	15454	44664	15573	8429	28058	6768	27321	20291	35751	8929	29463	8715	20188	7911	19442	10198	15184	37250	7609	23914	26703	22621	37501	9851	4467	18837
d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Oscillospiraceae	87	131	150	80	57	123	130	56	55	75	93	274	101	28	52	105	65	27	154	85	91	147	64	39	137	153	42	277	45	60	73	74	31	98	49	153	7	214	88	40	49	252	203	1	68	83	253	84	25	69	54	31	82	21	27	162	94	44	118	141	50	54	278	79	123	74	30	67	136	83	65	159	368	143	144	65	148	134	15	66	85	71	135	110	93	25	90	358	147
d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptococcaceae	17	23	22	10	6	21	31	5	18	21	15	21	27	13	16	17	12	24	27	15	12	31	12	10	15	25	10	35	17	14	17	22	22	17	5	28	11	27	14	20	14	30	27	19	19	17	21	18	9	17	13	11	20	20	7	26	16	10	14	26	22	53	22	17	18	11	12	20	27	13	22	24	33	16	26	13	30	24	6	7	24	10	22	11	18	10	11	32	24
d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae	237	143	330	173	273	700	284	430	169	295	136	243	133	257	272	423	294	186	191	1221	121	201	183	533	263	260	316	162	878	235	346	275	165	247	515	338	160	163	195	380	349	242	204	136	160	248	214	131	228	108	108	889	276	532	432	290	254	116	729	271	241	499	102	120	177	129	318	283	173	406	191	313	99	395	167	76	303	171	294	185	284	244	154	219	222	501	320	72	187
d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae	27711	22428	25601	26328	22185	44452	23276	52262	4229	80896	25983	30617	32839	30849	7680	49751	28082	3189	46378	17977	15212	14641	16690	33751	12295	34677	19697	17636	44847	26175	32004	39679	8720	63381	40552	11891	1380	32646	26823	29854	27518	27786	87040	854	39649	47218	22313	21170	9437	58048	4132	6606	26124	11059	15014	30280	5243	30906	14470	65456	22938	7715	99638	34365	37892	36115	10774	34974	27173	19212	6276	36195	41510	72804	21084	37124	116869	8760	14229	10674	26040	38416	75922	16309	29953	2712	16034	40695	24276
d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Symbiobacteriaceae	4	1	1	1	1	2	8	2	1	1	2	5	5	4	0	4	0	1	5	2	1	3	5	2	2	5	2	7	1	2	2	0	1	1	2	1	0	5	2	0	2	10	5	2	1	4	2	2	0	1	3	2	5	0	1	1	1	1	4	2	0	7	16	2	2	0	1	2	2	1	2	4	8	1	2	5	5	7	1	0	1	2	9	4	2	2	0	7	2
d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Syntrophomonadaceae	1	1	1	1	0	0	1	0	0	1	0	0	2	0	0	4	0	0	5	3	0	1	1	1	5	0	0	0	0	0	0	0	0	2	0	3	0	1	0	0	0	2	1	0	0	0	1	1	0	1	1	0	3	0	0	4	0	0	2	0	3	0	1	1	2	1	0	0	1	0	4	0	0	1	0	0	2	1	2	1	1	0	0	0	1	0	0	1	2
d__Bacteria|p__Firmicutes|c__Clostridia|o__Halanaerobiales|f__Halanaerobiaceae	2	1	1	1	1	1	1	4	5	1	3	2	5	1	8	2	2	4	1	1	0	3	1	3	4	5	0	7	0	0	2	3	2	1	0	2	0	1	0	0	2	1	1	3	5	2	2	0	1	3	2	0	1	0	0	3	0	0	1	0	0	0	0	5	4	0	1	2	3	3	1	2	1	0	4	9	0	1	1	1	5	0	4	0	2	1	0	1	7
d__Bacteria|p__Firmicutes|c__Clostridia|o__Halanaerobiales|f__Halobacteroidaceae	2	1	2	0	0	0	3	3	0	0	7	6	3	0	0	0	0	0	2	3	0	0	1	0	1	1	2	6	0	0	0	0	0	1	1	1	0	3	1	0	1	4	2	2	0	2	0	0	2	2	2	0	0	0	1	0	0	0	0	0	2	0	0	0	0	1	1	2	0	0	2	1	0	0	3	6	1	1	1	0	1	0	2	0	0	3	0	1	4
d__Bacteria|p__Firmicutes|c__Clostridia|o__Natranaerobiales|f__Natranaerobiaceae	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
d__Bacteria|p__Firmicutes|c__Clostridia|o__Thermoanaerobacterales|f__Thermoanaerobacteraceae	10	3	7	8	4	8	10	5	1	5	5	8	6	1	2	6	8	5	15	5	4	8	5	7	8	10	2	23	2	4	10	3	8	2	5	7	4	13	10	3	4	31	9	2	4	11	17	2	2	7	2	2	6	1	4	17	5	7	9	10	3	8	13	5	15	5	1	3	5	7	2	0	29	13	18	3	5	7	5	3	12	1	17	5	5	5	9	19	27
d__Bacteria|p__Firmicutes|c__Clostridia|o__Thermoanaerobacterales|f__Thermoanaerobacterales_Family_III_Incertae_Sedis	6	9	8	1	2	3	17	4	6	2	3	3	15	3	13	8	4	3	7	6	0	9	7	3	8	9	5	20	2	5	1	5	4	5	4	5	1	11	4	5	2	10	7	0	12	1	10	6	4	4	1	3	6	2	3	3	5	4	3	5	7	4	1	1	5	0	3	4	4	4	5	6	2	8	17	4	5	5	5	4	2	5	9	5	9	2	3	3	16
d__Bacteria|p__Firmicutes|c__Clostridia|o__Thermoanaerobacterales|f__Thermoanaerobacterales_Family_IV_Incertae_Sedis	3	0	1	0	2	0	10	4	0	1	0	6	4	2	1	5	0	0	2	1	1	2	1	1	2	0	0	8	0	0	0	0	1	1	1	0	0	2	1	1	2	2	0	2	1	1	7	12	2	3	0	0	0	2	0	2	0	0	1	1	2	1	1	1	0	2	0	2	1	2	1	1	4	0	6	0	0	2	0	1	4	0	1	1	0	0	1	1	7
d__Bacteria|p__Firmicutes|c__Clostridia|o__Thermoanaerobacterales|f__Thermodesulfobiaceae	1	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
d__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae	345	344	461	339	292	227	4756	241	151	212	246	266	136	369	441	360	297	291	151	214	245	375	55	267	940	242	1354	186	146	99	265	262	411	189	288	525	80	370	178	173	507	206	1300	47	166	962	272	255	225	343	113	162	149	373	276	337	92	219	98	677	152	278	562	399	633	127	862	286	195	334	230	584	614	688	163	423	203	4227	98	173	445	209	357	246	210	159	2179	171	168
d__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Acidaminococcaceae	2	35	36	19	12	9	10	7546	10395	8	26	33	9	10400	16	6362	18	150	23	9	101	10	213	46	11	12	11	64	6949	16	203	19	16	5182	17	8	8	41	18	13	8	24	18	40	14	194	1284	9672	8	25	1309	187	18	15	12	15	21	34	716	30	14	3	39	1569	34	4	13	21	16	18	33817	28	69	417	17	3406	30	86	6	52	19	10	24	17	19	25	206	107	982
d__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae	170	31	20	19	362	29	19	183	132	245	263	28	64	96	34	15	20	160	554	88	143	52	478	64	355	26	8019	43	24	22	631	25	16	53	242	31	41	184	116	9	237	44	33	2402	25	46	882	22	26	314	46149	12	14	49	47	264	396	91	1807	406	2023	66	46	24	22	40251	11	20	17	243	772	35	42	866	33	55	25	21	756	34	58	38	233	13	338	54	23	61	295
d__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae	5	2	0	8	13	38	609	1	66	7	19	3	4	4	17	1	2	405	4	1	2	11	8	4	2	13	4	11	1	0	0	1	449	1	309	303	3	1	2	0	14	2	2	53	2	1	82	21	61	8	0	3	6	61	3	8	4	2	638	2	73	178	0	7	0	2	23	1	27	129	44	1	2	25	19	3	0	2	5	16	17	2	7	0	24	2	1	0	7
d__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Leptotrichiaceae	11	5	9	1	0	3	5	6	8	5	4	3	9	5	6	2	2	81	9	2	2	1	3	2	1	5	3	3	0	2	2	3	65	2	3	5	2	1	2	0	1	0	3	107	3	3	4	0	9	3	2	2	2	8	1	7	2	2	6	5	31	3	1	3	10	2	3	1	1	10	4	4	2	8	7	3	4	2	2	3	3	1	4	2	5	0	2	1	9
d__Bacteria|p__Gemmatimonadetes|c__Gemmatimonadetes|o__Gemmatimonadales|f__Gemmatimonadaceae	1	1	0	1	1	0	1	0	4	0	1	4	1	0	1	0	1	0	0	1	0	0	0	0	0	2	3	2	0	1	0	0	1	0	1	2	0	1	0	3	0	6	1	0	2	1	2	1	0	0	1	1	0	0	0	2	0	0	0	1	0	0	0	0	3	2	0	1	1	0	0	0	6	0	3	0	0	1	0	0	0	2	0	0	1	0	0	0	0
d__Bacteria|p__Ignavibacteriae|c__Ignavibacteria|o__Ignavibacteriales|f__Ignavibacteriaceae	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	1	0	1	0	2	1	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	2	1	2	1	0	0	0	0	0	0	0	1	0	1	1	1	0	0	0	3	0	1	0	0	0	1	1	3	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0
d__Bacteria|p__Ignavibacteriae|c__Ignavibacteria|o__Ignavibacteriales|f__Melioribacteraceae	1	1	1	1	0	1	2	0	0	0	0	1	0	0	0	3	1	1	2	0	0	2	0	0	0	0	0	1	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	2	1	0	0	2	0	0	0	0	0	0	0	4	0	0	1	1	1	0	0	0	1	0	0	0	3	0	0	0	0	2	1	0	0	1	0	0	0	1	0	2	0	0	0	1	0
d__Bacteria|p__Nitrospirae|c__Nitrospira|o__Nitrospirales|f__Nitrospiraceae	0	0	0	1	2	0	1	0	0	0	0	0	4	0	0	1	0	0	0	2	1	2	1	0	0	1	1	0	0	1	1	1	0	2	1	1	1	0	2	1	0	2	2	0	1	0	0	1	0	2	0	0	0	2	1	2	0	0	0	2	1	3	2	0	0	0	2	1	1	0	1	1	3	2	1	0	0	0	0	2	1	0	2	1	1	0	0	1	3
d__Bacteria|p__Planctomycetes|c__Phycisphaerae|o__Phycisphaerales|f__Phycisphaeraceae	1	1	2	0	0	0	1	0	1	0	0	3	2	0	0	2	0	0	2	1	0	1	0	0	0	0	0	2	1	1	3	0	0	0	0	2	0	1	0	2	1	3	0	0	2	1	2	0	0	1	0	0	1	0	0	0	1	1	2	0	0	0	1	0	1	0	0	0	0	0	0	2	1	0	6	0	1	5	0	0	0	0	2	0	0	0	1	7	0
d__Bacteria|p__Planctomycetes|c__Planctomycetia|o__Planctomycetales|f__Planctomycetaceae	2	2	3	2	3	2	5	1	1	1	1	8	4	1	5	2	3	1	0	2	0	3	0	3	1	1	2	6	2	1	1	10	2	4	1	1	0	4	2	1	1	5	3	4	3	1	2	2	3	3	3	0	0	0	6	3	0	4	5	1	2	3	6	2	2	2	0	11	18	2	1	4	4	1	6	0	5	2	0	3	0	4	0	0	1	0	4	11	1
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Caulobacterales|f__Caulobacteraceae	4	2	2	3	5	2	7	5	4	2	5	10	0	4	1	3	1	1	1	4	4	8	5	0	3	4	2	2	1	3	1	3	3	2	3	3	1	8	2	5	2	25	4	1	4	7	6	4	1	6	0	1	1	0	3	3	3	0	5	3	2	3	17	5	1	4	1	2	3	4	7	6	15	2	6	1	4	9	2	0	3	6	5	1	2	4	1	19	3
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Magnetococcales|f__Magnetococcaceae	2	1	0	0	0	0	0	0	0	0	0	1	5	0	0	4	1	0	1	2	1	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	2	1	1	0	2	0	1	0	0	1	1	2	0	0	3	0	0	0	0	0	0	0	0	1	2	2	3	0	1	0	0	1	0	0	1	0	1	0	0	0	0	2	0
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Parvularculales|f__Parvularculaceae	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Bartonellaceae	4	1	2	0	0	0	0	2	0	0	0	0	1	0	3	1	0	0	1	0	0	1	1	3	1	0	1	2	2	2	0	3	0	0	0	1	0	1	0	2	0	3	1	1	0	4	0	0	0	1	1	0	1	0	0	0	0	0	1	1	2	0	1	0	1	0	0	1	0	0	0	0	1	0	1	7	0	0	1	0	0	0	1	1	0	0	0	0	0
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Beijerinckiaceae	0	0	1	0	0	2	0	0	0	0	1	1	0	1	1	1	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	1	1	0	0	1	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	2	1	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	3	1
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Bradyrhizobiaceae	7	4	8	7	3	3	7	3	4	3	11	8	7	1	3	5	3	4	3	4	7	9	8	1	8	4	4	6	6	4	3	15	3	8	4	4	2	15	2	11	1	20	3	6	9	13	16	3	2	8	3	3	1	0	2	8	1	10	7	5	1	7	21	5	6	3	1	11	3	3	5	10	14	10	13	6	5	12	0	1	3	6	6	9	7	0	6	25	7
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Brucellaceae	1	4	0	1	1	0	2	2	1	0	0	1	1	0	0	2	0	1	0	0	0	3	0	0	1	1	1	5	0	0	0	8	1	0	3	2	0	1	1	2	0	4	2	0	2	0	3	2	1	1	0	0	1	0	0	0	0	1	0	3	2	3	4	1	1	0	0	2	1	0	0	1	0	1	2	0	0	4	1	0	0	2	1	1	4	0	0	1	0
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Hyphomicrobiaceae	1	2	1	0	2	1	2	2	1	2	3	9	1	0	0	2	0	3	3	1	2	5	3	2	1	1	3	3	1	1	0	7	0	1	1	4	0	4	1	1	1	6	5	2	2	1	3	4	0	4	1	0	0	0	5	4	0	0	4	3	4	4	4	3	6	1	1	0	2	0	3	0	9	0	6	1	1	0	0	1	3	2	4	4	1	0	0	6	3
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Methylobacteriaceae	1	4	1	0	0	1	4	5	0	0	1	1	5	0	2	1	0	3	1	1	0	7	2	1	2	6	3	6	0	3	0	0	2	3	1	3	1	4	0	0	2	3	0	8	1	0	6	2	0	0	0	1	1	2	0	3	1	0	6	5	0	0	8	1	2	3	0	0	1	0	3	7	4	2	6	0	3	5	0	2	0	1	7	1	3	2	1	9	2
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Methylocystaceae	2	1	0	0	1	1	0	0	0	0	0	0	0	0	1	1	0	0	1	0	1	0	0	1	0	0	0	0	0	1	0	2	0	0	1	0	0	2	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	3	0	0	0	0	1	0	2	0	0	1	1
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Phyllobacteriaceae	5	0	1	1	2	0	0	1	0	0	0	4	1	0	0	0	1	1	1	1	2	2	1	1	0	2	0	2	1	0	1	4	0	2	1	0	0	2	1	4	1	17	0	3	2	0	4	0	0	1	1	0	0	1	1	2	2	0	2	1	2	2	2	1	2	0	0	1	2	1	2	1	7	1	0	0	0	1	0	2	1	0	3	0	2	1	2	13	1
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Rhizobiaceae	11	6	9	6	4	7	6	8	10	1	14	10	17	0	3	7	4	3	3	7	12	13	4	7	4	8	6	16	4	4	5	7	2	11	4	6	0	10	5	1	5	21	12	7	9	16	17	8	2	9	2	0	3	4	8	13	2	10	6	7	6	5	13	6	5	9	3	9	7	3	9	11	20	13	8	6	12	7	5	4	9	9	23	8	13	6	3	39	5
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Rhodobiaceae	0	3	0	0	1	0	0	3	3	2	1	1	1	0	1	0	2	1	0	2	0	0	0	1	2	5	0	1	0	1	0	0	0	0	0	1	0	2	1	1	0	2	1	2	3	0	0	2	0	0	1	0	1	0	1	3	1	0	0	0	1	0	1	1	1	1	0	0	0	0	1	2	0	2	3	0	0	1	0	0	0	1	0	0	3	0	0	1	1
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Xanthobacteraceae	0	0	2	0	4	3	0	1	2	0	1	2	2	0	2	1	0	1	0	2	3	3	0	3	4	1	0	3	0	0	0	0	3	2	0	2	0	4	2	1	0	9	1	18	3	1	8	4	0	2	3	3	2	2	2	2	1	3	2	1	0	0	4	3	2	1	1	1	3	1	3	1	4	2	3	1	1	1	0	1	0	1	1	1	3	0	3	12	4
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Hyphomonadaceae	1	4	2	2	2	1	1	0	3	0	2	1	7	0	1	0	0	4	3	1	0	1	2	0	1	2	1	1	2	1	1	4	0	2	0	2	0	0	0	0	1	1	0	2	0	2	1	2	1	0	2	1	0	0	8	1	2	2	1	2	0	0	9	0	5	1	0	2	0	1	1	1	4	2	1	0	0	0	0	0	0	0	0	2	1	0	0	5	0
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae	4	8	7	3	7	4	2	8	4	1	17	14	10	2	9	9	7	7	6	6	3	9	5	1	2	3	8	15	6	5	5	5	12	7	4	6	0	23	11	3	5	22	8	11	7	6	10	9	2	7	11	3	5	2	5	7	9	10	8	7	13	5	23	9	4	6	2	3	4	4	6	7	19	6	10	5	9	8	2	7	1	3	11	13	11	3	7	45	8
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodospirillales|f__Acetobacteraceae	5	2	4	2	0	7	5	3	3	2	5	8	2	1	1	3	1	2	2	1	1	2	1	2	7	1	0	7	2	2	2	7	2	2	2	1	1	10	2	1	0	7	3	0	3	1	4	5	2	5	3	1	2	2	1	3	4	0	1	2	1	2	9	2	8	2	5	0	3	3	3	7	10	6	4	2	2	5	1	1	2	7	7	3	10	1	7	12	2
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodospirillales|f__Rhodospirillaceae	8	9	6	6	6	8	14	8	4	4	8	11	10	3	3	9	6	4	8	7	3	12	8	6	7	12	8	10	8	5	6	9	5	8	6	9	0	13	6	2	4	33	9	1	6	2	15	6	1	8	3	2	7	0	6	8	6	4	9	7	7	12	29	4	10	9	11	10	16	5	6	4	34	4	7	7	5	14	1	2	4	1	26	10	10	5	5	35	6
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rickettsiales|f__Anaplasmataceae	3	0	2	2	1	0	1	0	0	0	1	1	1	0	4	1	0	3	0	0	1	7	3	0	0	4	0	3	0	0	0	1	1	0	2	0	0	2	4	0	0	1	1	1	2	0	1	0	2	2	3	1	0	1	4	1	0	2	1	1	2	2	0	1	3	0	0	6	2	0	0	1	0	1	2	1	0	0	0	1	1	0	1	2	0	2	0	0	1
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rickettsiales|f__Candidatus_Midichloriaceae	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rickettsiales|f__Rickettsiaceae	1	0	0	0	0	0	0	1	0	0	1	1	1	0	1	0	0	0	0	1	4	2	0	0	2	1	1	2	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	3	0	0	1	0	1	0	0	0	0	1	0	4	0	0	2	0	0	0	0	0	0	1	0	2	2	0	0	0	0	0	1	0	0	1	0	0	1	1	6
