otu_id	rdp_consensus_taxonomy	rdp_confidence_score	Adenoma10.2757.S10.L001	Adenoma11.2775.S11.L001	Adenoma1.2065.S1.L001	Adenoma12.2799.S12.L001	Adenoma13.2803.S13.L001	Adenoma14.2817.S14.L001	Adenoma15.2847.S15.L001	Adenoma16.2873.S16.L001	Adenoma17.2937.S17.L001	Adenoma18.2967.S18.L001	Adenoma19.2971.S19.L001	Adenoma20.2995.S20.L001	Adenoma21.3129.S21.L001	Adenoma2.2113.S2.L001	Adenoma22.3133.S22.L001	Adenoma23.3141.S23.L001	Adenoma24.3217.S24.L001	Adenoma25.3273.S25.L001	Adenoma26.3373.S26.L001	Adenoma27.3379.S27.L001	Adenoma28.3391.S28.L001	Adenoma29.3399.S29.L001	Adenoma30.3509.S30.L001	Adenoma3.2123.S3.L001	Adenoma4.2143.S4.L001	Adenoma5.2243.S5.L001	Adenoma6.2453.S6.L001	Adenoma7.2475.S7.L001	Adenoma8.2555.S8.L001	Adenoma9.2717.S9.L001	Cancer10.2567.S70.L001	Cancer11.2573.S71.L001	Cancer12.2575.S72.L001	Cancer1.2355.S61.L001	Cancer13.2579.S73.L001	Cancer14.2611.S74.L001	Cancer15.2613.S75.L001	Cancer16.2619.S76.L001	Cancer17.2625.S77.L001	Cancer18.2629.S78.L001	Cancer19.2633.S79.L001	Cancer20.2667.S80.L001	Cancer21.2671.S81.L001	Cancer22.2703.S82.L001	Cancer2.2455.S62.L001	Cancer23.2705.S83.L001	Cancer24.2727.S84.L001	Cancer25.2735.S85.L001	Cancer26.2763.S86.L001	Cancer27.2771.S87.L001	Cancer28.2777.S88.L001	Cancer29.2801.S89.L001	Cancer30.2863.S90.L001	Cancer3.2513.S63.L001	Cancer4.2521.S64.L001	Cancer5.2523.S65.L001	Cancer6.2535.S66.L001	Cancer7.2537.S67.L001	Cancer8.2543.S68.L001	Cancer9.2547.S69.L001	Healthy10.3087.S40.L001	Healthy11.3123.S41.L001	Healthy1.2027.S31.L001	Healthy12.3211.S42.L001	Healthy13.3241.S43.L001	Healthy14.3245.S44.L001	Healthy15.3247.S45.L001	Healthy16.3251.S46.L001	Healthy17.3257.S47.L001	Healthy18.3293.S48.L001	Healthy19.3339.S49.L001	Healthy20.3341.S50.L001	Healthy21.3347.S51.L001	Healthy22.3363.S52.L001	Healthy2.2779.S32.L001	Healthy23.3367.S53.L001	Healthy24.3403.S54.L001	Healthy25.3405.S55.L001	Healthy26.3407.S56.L001	Healthy27.3439.S57.L001	Healthy28.3499.S58.L001	Healthy29.3529.S59.L001	Healthy30.3291.66.S60.L001	Healthy3.3021.S33.L001	Healthy4.3023.S34.L001	Healthy5.3043.S35.L001	Healthy6.3061.S36.L001	Healthy7.3063.S37.L001	Healthy8.3073.S38.L001	Healthy9.3075.S39.L001
Actinomyces_orihominis_Actinobacteria_Actinobacteria_Actinomycetales_Actinomycetaceae_Actinomyces	NA	NA	0	0	0	21	0	0	0	4	4	6	0	0	0	0	0	1	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	4	0	0	0	0	0	6	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Actinomyces_turicensis_Actinobacteria_Actinobacteria_Actinomycetales_Actinomycetaceae_Actinomyces	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
Actinomyces_viscosus_Actinobacteria_Actinobacteria_Actinomycetales_Actinomycetaceae_Actinomyces	NA	NA	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Adlercreutzia_equolifaciens:Asaccharobacter_celatus_Actinobacteria_Actinobacteria_Coriobacteriales_Coriobacteriaceae_unassigned	NA	NA	0	0	38	0	64	1	0	5	50	0	32	1	40	12	9	42	6	2	2	0	0	38	8	0	5	0	0	36	7	2	12	0	10	4	5	4	0	0	14	8	0	0	0	14	8	0	28	0	0	5	1	42	6	2	8	3	3	0	0	3	6	0	23	0	0	32	0	0	7	2	1	18	12	0	0	1	0	48	0	14	16	61	1	5	44	0	0	0	0	1
Aerococcus_urinaeequi:Aerococcus_viridans_Firmicutes_Bacilli_Lactobacillales_Aerococcaceae_Aerococcus	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Afipia_birgiae:Afipia_broomeae:Afipia_clevelandensis:Afipia_genosp:Afipia_lausannensis:Afipia_massiliensis:Bradyrhizobium_jicamae_Proteobacteria_Alphaproteobacteria_Rhizobiales_Bradyrhizobiaceae_unassigned	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Aggregatibacter_aphrophilus_Proteobacteria_Gammaproteobacteria_Pasteurellales_Pasteurellaceae_Aggregatibacter	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Aggregatibacter_segnis_Proteobacteria_Gammaproteobacteria_Pasteurellales_Pasteurellaceae_Aggregatibacter	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Akkermansia_muciniphila_Verrucomicrobia_Verrucomicrobiae_Verrucomicrobiales_Verrucomicrobiaceae_Akkermansia	NA	NA	59	1249	337	6	671	181	5	2474	500	5	6314	2925	16	2895	82	18	4050	2707	1276	2787	581	4	3	5	939	266	3747	11	505	1013	1225	4	1282	659	3	11	2508	39	1234	44	4	23	1465	5821	0	18	18	5	75	3029	8033	245	26	717	2	112	2961	33	59	3	536	2	4122	2	1	2318	4	4	1291	340	4	2019	4	153	1372	5467	115	3	2	703	2342	1043	301	0	321	3	4	2	2292	1
Alistipes_finegoldii_Bacteroidetes_Bacteroidia_Bacteroidales_Rikenellaceae_Alistipes	NA	NA	0	8	3	12	54	351	0	16	1	0	354	604	33	81	98	3	0	7	4	0	2	67	0	62	7	3	0	0	4	615	7	0	58	263	141	4	13	0	124	1	2	88	449	5	35	3	11	0	1	40	0	10	83	0	31	4	214	0	0	57	80	0	0	0	122	491	30	0	11	102	1	5	3	72	25	189	7	23	13	4	350	106	12	37	1	18	539	2	64	168
Alistipes_finegoldii:Alistipes_senegalensis_Bacteroidetes_Bacteroidia_Bacteroidales_Rikenellaceae_Alistipes	NA	NA	62	2	142	1	377	317	6	1	2	6	216	1	85	168	400	1	42	158	144	0	226	0	1	340	1	189	3	1	822	1191	331	0	1	239	316	17	106	0	632	0	0	1276	0	0	155	2	154	0	0	514	1	27	1878	213	223	100	313	0	0	67	713	0	0	44	0	678	141	0	760	501	112	124	288	98	1	0	103	0	431	899	0	66	358	0	13	106	1952	1	0	151
Alistipes_finegoldii:Alistipes_shahii_Bacteroidetes_Bacteroidia_Bacteroidales_Rikenellaceae_Alistipes	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0
Alistipes_indistinctus_Bacteroidetes_Bacteroidia_Bacteroidales_Rikenellaceae_Alistipes	NA	NA	0	0	34	0	20	0	50	0	0	0	0	0	0	1	0	1	0	2	5	0	0	0	0	0	0	48	0	0	0	5	1	0	0	30	0	0	23	0	2	0	0	0	0	0	4	1	0	0	1	0	0	0	2	0	13	8	172	0	0	1	0	0	0	0	0	21	0	0	68	11	1	12	4	0	0	0	27	6	0	23	0	9	1	0	0	0	33	0	81	0
Alistipes_massiliensis_Bacteroidetes_Bacteroidia_Bacteroidales_Rikenellaceae_Alistipes	NA	NA	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	17	0	11	0	0	0	0	0	0	0	1	0	20	0	78	0	0	0	0	1	0	0	0	59	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	24	26	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0
Alistipes_massiliensis:Alistipes_onderdonkii:Alistipes_senegalensis_Bacteroidetes_Bacteroidia_Bacteroidales_Rikenellaceae_Alistipes	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Alistipes_onderdonkii_Bacteroidetes_Bacteroidia_Bacteroidales_Rikenellaceae_Alistipes	NA	NA	63	13	52	1	0	2	101	68	5	2	1261	349	405	91	16	4	223	32	12	24	38	0	3	75	8	68	0	1	725	184	31	825	18	85	0	27	56	0	126	1	9	21	1564	0	95	1	97	2	0	229	75	61	74	1	94	307	1	1	1	4216	240	0	0	48	0	1150	24	3	330	154	6	113	191	1	0	222	2	11	213	813	420	24	92	66	0	14	0	1	1598	1
Alistipes_onderdonkii:Alistipes_senegalensis_Bacteroidetes_Bacteroidia_Bacteroidales_Rikenellaceae_Alistipes	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
Alistipes_onderdonkii:Alistipes_senegalensis:Alistipes_shahii_Bacteroidetes_Bacteroidia_Bacteroidales_Rikenellaceae_Alistipes	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Alistipes_onderdonkii:Alistipes_shahii_Bacteroidetes_Bacteroidia_Bacteroidales_Rikenellaceae_Alistipes	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Alistipes_senegalensis_Bacteroidetes_Bacteroidia_Bacteroidales_Rikenellaceae_Alistipes	NA	NA	0	0	0	0	0	3	0	0	0	0	2	0	0	8	9	0	1	11	9	0	0	0	0	1	0	2	0	0	2	2	48	0	0	0	0	4	49	0	6	0	0	15	0	0	2	0	0	0	0	3	0	1	22	0	27	0	0	0	0	0	4	0	0	0	0	1	1	0	11	1	9	24	1	0	0	30	0	0	0	16	0	2	1	0	0	5	66	0	179	0
Alistipes_senegalensis:Alistipes_shahii_Bacteroidetes_Bacteroidia_Bacteroidales_Rikenellaceae_Alistipes	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0
Alistipes_shahii_Bacteroidetes_Bacteroidia_Bacteroidales_Rikenellaceae_Alistipes	NA	NA	1	35	0	0	0	0	0	15	0	0	67	2	0	74	156	2	22	124	33	0	25	1	0	3	0	116	0	0	106	260	242	0	10	0	50	38	172	0	6	17	0	212	0	0	55	0	19	0	0	11	0	4	268	15	19	4	75	0	0	0	0	0	0	0	15	110	56	1	777	0	464	90	20	5	0	54	67	0	87	44	0	36	11	2	4	1	458	0	172	49
Allisonella_histaminiformans_Firmicutes_Negativicutes_Selenomonadales_Veillonellaceae_Allisonella	NA	NA	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	36	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0
Allobaculum_stercoricanis_Firmicutes_Erysipelotrichia_Erysipelotrichales_Erysipelotrichaceae_Allobaculum	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	137	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Alloscardovia_omnicolens_Actinobacteria_Actinobacteria_Bifidobacteriales_Bifidobacteriaceae_Alloscardovia	NA	NA	0	0	0	2	3	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Anaerobacillus_alkalidiazotrophicus:Anaerobacillus_alkalilacustris_Firmicutes_Bacilli_Bacillales_Bacillaceae_1_Anaerobacillus	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Anaerobaculum_hydrogeniformans:Anaerobaculum_thermoterrenum:Anaerobaculum_thermoterrnum_Synergistetes_Synergistia_Synergistales_Synergistaceae_Anaerobaculum	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Anaerococcus_lactolyticus_Firmicutes_Clostridia_Clostridiales_Clostridiales_Incertae_Sedis_XI_Anaerococcus	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Anaerococcus_murdochii_Firmicutes_Clostridia_Clostridiales_Clostridiales_Incertae_Sedis_XI_Anaerococcus	NA	NA	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Anaerococcus_prevotii:Anaerococcus_tetradius_Firmicutes_Clostridia_Clostridiales_Clostridiales_Incertae_Sedis_XI_Anaerococcus	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Anaerococcus_vaginalis_Firmicutes_Clostridia_Clostridiales_Clostridiales_Incertae_Sedis_XI_Anaerococcus	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	1	9	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	5	0	0	0	0	0
Anaerofilum_agile:Anaerofilum_pentosovorans:Eubacterium_coprostanoligenes_Firmicutes_Clostridia_Clostridiales_unassigned_unassigned	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Anaerofustis_stercorihominis_Firmicutes_Clostridia_Clostridiales_Eubacteriaceae_Anaerofustis	NA	NA	4	1	2	0	1	1	1	0	1	0	1	1	3	2	0	0	0	0	0	1	2	2	22	0	2	0	0	0	1	0	0	0	2	0	0	0	2	6	0	0	0	0	0	0	0	0	0	0	0	1	0	8	0	0	0	1	0	1	9	12	0	0	0	2	0	0	1	0	0	0	1	0	0	0	0	0	1	1	3	0	3	0	0	0	3	1	0	0	1	0
Anaeroglobus_geminatus_Firmicutes_Negativicutes_Selenomonadales_Veillonellaceae_Anaeroglobus	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Anaerosporobacter_mobilis_Firmicutes_Clostridia_Clostridiales_Clostridiaceae_1_Anaerosporobacter	NA	NA	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Anaerosporobacter_mobilis:Clostridium_populeti:Natranaerovirga_pectinivora:Parasporobacterium_paucivorans_Firmicutes_Clostridia_Clostridiales_unassigned_unassigned	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Anaerostipes_butyraticus_Firmicutes_Clostridia_Clostridiales_Lachnospiraceae_Anaerostipes	NA	NA	4	2	1	7	1	0	2	1	5	0	1	1	0	3	0	11	0	0	0	1	2	1	1	1	1	0	0	1	0	0	1	0	0	0	1	0	0	5	0	0	0	2	0	0	1	1	8	1	4	0	0	3	0	0	1	2	0	1	2	1	0	0	0	9	1	2	0	2	1	0	0	0	2	0	1	3	0	1	0	3	1	1	1	1	1	3	0	4	0	0
Anaerostipes_butyraticus:Anaerostipes_caccae_Firmicutes_Clostridia_Clostridiales_Lachnospiraceae_Anaerostipes	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Anaerostipes_caccae_Firmicutes_Clostridia_Clostridiales_Lachnospiraceae_Anaerostipes	NA	NA	0	0	0	0	0	0	0	0	0	0	0	4	14	0	0	0	0	0	0	0	0	0	0	0	0	0	209	0	0	0	0	0	18	0	0	0	1	2	1	0	0	0	1	0	2	4	0	0	0	1	0	0	1	0	1	0	0	1	5	0	0	0	2	0	3	2	0	0	0	0	0	0	0	0	0	0	2	0	0	5	0	0	0	0	8	12	0	12	1	2
Anaerotruncus_colihominis_Firmicutes_Clostridia_Clostridiales_Ruminococcaceae_Anaerotruncus	NA	NA	0	3	14	0	5	0	0	0	0	0	0	2	0	0	0	1	0	0	1	0	0	0	4	0	0	0	1	0	1	0	1	7	1	0	0	0	27	0	2	0	0	3	3	0	19	0	0	0	0	0	0	0	1	0	4	9	1	0	3	14	3	0	2	2	0	10	0	0	0	1	0	2	0	0	0	1	0	0	1	4	0	0	1	0	0	0	8	6	7	5
Anaerotruncus_colihominis:Clostridium_sporosphaeroides:Ruminococcus_bromii_Firmicutes_Clostridia_Clostridiales_Ruminococcaceae_unassigned	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Aquamonas_haywardensis:Ewingella_americana:Gallaecimonas_pentaromativorans:Kosakonia_cowanii:Lelliottia_amnigena:Margalefia_venezuelensis:Phytobacter_diazotrophicus:Pluralibacter_pyrinus:Rosenbergiella_nectarea:Tatumella_terrea:Trabulsiella_guamensis:Xenorhabdus_beddingii:Xenorhabdus_bovienii:Xenorhabdus_cabanillasii:Xenorhabdus_hominickii:Xenorhabdus_indica:Xenorhabdus_innexi:Xenorhabdus_japonica:Xenorhabdus_nematophila:Xenorhabdus_poinarii:Xenorhabdus_stockiae:Xenorhabdus_vietnamensis:Yersinia_aldovae:Yersinia_aleksiciae:Yersinia_bercovieri:Yersinia_enterocolitica:Yersinia_entomophaga:Yersinia_frederiksenii:Yersinia_intermedia:Yersinia_kristensenii:Yersinia_massiliensis:Yersinia_mollaretii:Yersinia_nurmii:Yersinia_pekkanenii:Yersinia_pestis:Yersinia_pseudotuberculosis:Yersinia_rohdei:Yersinia_ruckeri:Yersinia_similis_Proteobacteria_Gammaproteobacteria_unassigned_unassigned_unassigned	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Arcanobacterium_canis_Actinobacteria_Actinobacteria_Actinomycetales_Actinomycetaceae_Arcanobacterium	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Arthrobacter_chlorophenolicus:Arthrobacter_cryoconiti:Arthrobacter_defluvii:Arthrobacter_equi:Arthrobacter_globiformis:Arthrobacter_humicola:Arthrobacter_niigatensis:Arthrobacter_oryzae:Arthrobacter_oxydans:Arthrobacter_pascens:Arthrobacter_phenanthrenivorans:Arthrobacter_polychromogenes:Arthrobacter_psychrochitiniphilus:Arthrobacter_psychrolactophilus:Arthrobacter_ramosus:Arthrobacter_scleromae:Arthrobacter_stackebrandtii:Arthrobacter_sulfonivorans_Actinobacteria_Actinobacteria_Actinomycetales_Micrococcaceae_Arthrobacter	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Arthrobacter_halodurans:Arthrobacter_pascens:Arthrobacter_psychrolactophilus:Arthrobacter_rhombi:Arthrobacter_stackebrandtii_Actinobacteria_Actinobacteria_Actinomycetales_Micrococcaceae_Arthrobacter	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Atopobium_parvulum_Actinobacteria_Actinobacteria_Coriobacteriales_Coriobacteriaceae_Atopobium	NA	NA	0	0	0	8	1	0	0	0	0	0	0	0	0	3	0	1	0	0	0	15	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0
Atopobium_rimae_Actinobacteria_Actinobacteria_Coriobacteriales_Coriobacteriaceae_Atopobium	NA	NA	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
