genus	CCIS00146684ST-4-0	CCIS00281083ST-3-0	CCIS02124300ST-4-0	CCIS02379307ST-4-0	CCIS02856720ST-4-0	CCIS03473770ST-4-0	CCIS03857607ST-4-0	CCIS05314658ST-4-0	CCIS06260551ST-3-0	CCIS07277498ST-4-0	CCIS07539127ST-4-0	CCIS07648107ST-4-0	CCIS08668806ST-3-0	CCIS09568613ST-4-0	CCIS10706551ST-3-0	CCIS10793554ST-4-0	CCIS11015875ST-4-0	CCIS11019776ST-4-0	CCIS11354283ST-4-0	CCIS11362406ST-4-0	CCIS11558985ST-4-0	CCIS12370844ST-4-0	CCIS12656533ST-4-0	CCIS13047523ST-4-0	CCIS14449628ST-4-0	CCIS15704761ST-4-0	CCIS15794887ST-4-0	CCIS16326685ST-4-0	CCIS16383318ST-4-0	CCIS16561622ST-4-0	CCIS17669415ST-4-0	CCIS19142497ST-3-0	CCIS20795251ST-4-0	CCIS21126322ST-4-0	CCIS21278152ST-4-0	CCIS22275061ST-4-0	CCIS22416007ST-4-0	CCIS22906510ST-20-0	CCIS22958137ST-20-0	CCIS23164343ST-4-0	CCIS24254057ST-4-0	CCIS24898163ST-4-0	CCIS25399172ST-4-0	CCIS27304052ST-3-0	CCIS27927933ST-4-0	CCIS28384594ST-4-0	CCIS29210128ST-4-0	CCIS29688262ST-20-0	CCIS31434951ST-20-0	CCIS32105356ST-4-0	CCIS32452666ST-4-0	CCIS33816588ST-4-0	CCIS34055159ST-4-0	CCIS34604008ST-4-0	CCIS35092938ST-4-0	CCIS35100175ST-4-0	CCIS36699628ST-4-0	CCIS36797902ST-4-0	CCIS37250421ST-4-0	CCIS38765456ST-20-0	CCIS40244499ST-3-0	CCIS41222843ST-4-0	CCIS41288781ST-4-0	CCIS41548810ST-4-0	CCIS41692898ST-4-0	CCIS41806458ST-4-0	CCIS44093303ST-4-0	CCIS44676181ST-4-0	CCIS44743950ST-4-0	CCIS44757994ST-4-0	CCIS45571137ST-3-0	CCIS45793747ST-4-0	CCIS46047672ST-4-0	CCIS46467422ST-4-0	CCIS47284573ST-4-0	CCIS47745468ST-4-0	CCIS48174381ST-4-0	CCIS48507077ST-4-0	CCIS48579360ST-4-0	CCIS48725289ST-4-0	CCIS50003399ST-4-0	CCIS50148151ST-4-0	CCIS50369211ST-20-0	CCIS50471204ST-4-0	CCIS50561855ST-4-0	CCIS51595129ST-4-0	CCIS51667829ST-4-0	CCIS52234160ST-4-0	CCIS52370277ST-4-0	CCIS53043478ST-4-0	CCIS53355328ST-4-0	CCIS53557295ST-4-0	CCIS54027808ST-4-0	CCIS55230578ST-4-0	CCIS55531770ST-4-0	CCIS56503244ST-3-0	CCIS58234805ST-4-0	CCIS59132091ST-4-0	CCIS59903910ST-4-0	CCIS61287323ST-4-0	CCIS62605362ST-3-0	CCIS62794166ST-4-0	CCIS63448910ST-4-0	CCIS63468405ST-4-0	CCIS63910149ST-4-0	CCIS64773582ST-4-0	CCIS64785924ST-20-0	CCIS65479369ST-4-0	CCIS70398272ST-4-0	CCIS71301801ST-4-0	CCIS71578391ST-4-0	CCIS72607085ST-4-0	CCIS74239020ST-4-0	CCIS74726977ST-3-0	CCIS76563044ST-4-0	CCIS76845094ST-20-0	CCIS77100899ST-4-0	CCIS77252613ST-4-0	CCIS78100604ST-4-0	CCIS78318719ST-4-0	CCIS79210440ST-3-0	CCIS80834637ST-4-0	CCIS81139242ST-4-0	CCIS81710917ST-20-0	CCIS81735969ST-20-0	CCIS81887263ST-4-0	CCIS82146115ST-4-0	CCIS82507866ST-3-0	CCIS82944710ST-20-0	CCIS83445808ST-4-0	CCIS83574003ST-4-0	CCIS83870198ST-4-0	CCIS84543192ST-4-0	CCIS85214191ST-3-0	CCIS87116798ST-4-0	CCIS87167916ST-4-0	CCIS87252800ST-4-0	CCIS87290971ST-4-0	CCIS87605453ST-4-0	CCIS88007743ST-4-0	CCIS88317640ST-4-0	CCIS90164298ST-4-0	CCIS90166425ST-4-0	CCIS90443472ST-4-0	CCIS90903952ST-3-0	CCIS91228662ST-4-0	CCIS93040568ST-20-0	CCIS94417875ST-3-0	CCIS94496512ST-4-0	CCIS94603952ST-4-0	CCIS95097901ST-4-0	CCIS95409808ST-4-0	CCIS96387239ST-4-0	CCIS98482370ST-3-0	CCIS98512455ST-4-0	CCIS98832363ST-4-0	CCMD11006829ST-21-0	CCMD12232071ST-21-0	CCMD13071240ST-21-0	CCMD13934959ST-21-0	CCMD14479708ST-21-0	CCMD18872694ST-21-0	CCMD19497912ST-21-0	CCMD23101338ST-21-0	CCMD25511638ST-21-0	CCMD25963797ST-21-0	CCMD26709089ST-21-0	CCMD26925580ST-21-0	CCMD34381688ST-21-0	CCMD35802077ST-21-0	CCMD40701343ST-21-0	CCMD42428553ST-21-0	CCMD45988061ST-21-0	CCMD46222674ST-21-0	CCMD46947453ST-21-0	CCMD48236717ST-21-0	CCMD50071957ST-21-0	CCMD51864103ST-21-0	CCMD60079086ST-21-0	CCMD63399960ST-21-0	CCMD64503764ST-21-0	CCMD64776337ST-21-0	CCMD72895164ST-21-0	CCMD74930188ST-21-0	CCMD79987997ST-21-0	CCMD82866709ST-21-0	CCMD86114146ST-21-0	CCMD86707194ST-21-0	CCMD87156761ST-21-0	CCMD88272491ST-21-0	CCMD90311071ST-21-0	CCMD93344354ST-21-0	CCMD95433940ST-21-0	CCMD96553385ST-21-0	MMPU29365221ST	MMPU68403337ST	MMPU72854103ST	MMPU84450604ST	MMPU99077057ST
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia	2.7071	2.06148	6.7038	7.69089	4.87175	5.68693	2.42706	2.5069	1.86448	2.22657	7.6812	9.06207	3.85271	1.75344	0.23869	5.46075	3.31325	0.58163	6.32008	3.14448	0.82616	3.21194	1.95448	5.87611	1.26135	9.32447	11.15879	2.57846	1.15474	3.96546	3.55509	0.31374	0.20085	1.48201	3.75287	14.47986	12.63469	10.4989	1.84395	3.9223	0.02582	5.4294	0.07646	0.34034	5.25667	2.2201	3.84199	7.66677	2.82946	1.79431	1.72988	5.91006	4.53548	5.99469	2.76461	5.10162	13.24265	1.34276	2.07873	6.96339	9.04059	3.42404	7.67121	0.52976	6.88	1.25086	7.51845	7.43237	7.14361	0.07644	2.3831	3.63283	2.80118	1.19457	1.7017	1.88885	9.66573	18.31527	2.15485	6.85961	2.34542	12.97102	35.86807	8.73353	0.54907	1.53755	4.73551	4.5956	3.87936	3.44299	5.89344	5.83496	7.34444	7.00694	4.04705	0.95629	2.9816	7.35442	14.25781	2.36728	1.38279	6.61063	3.4855	1.8674	5.87637	2.1005	2.17628	19.41198	0.62062	5.55585	1.74482	0.8447	3.77463	3.54748	1.217	4.69967	4.30387	1.71134	3.59181	4.25298	2.11968	4.88444	6.82355	3.74615	3.72408	7.06154	8.42203	0.65133	6.37229	0.54232	1.48143	0.38444	3.17904	5.9825	7.35058	0	7.9211	5.609	15.82619	1.36659	6.07906	2.42626	14.69232	4.38448	1.44745	1.99606	9.50437	1.12768	2.00355	2.75633	4.92116	7.27574	1.63961	3.326	10.96557	3.16596	3.14169	7.11725	15.11989	4.08563	0.9433	0.79807	3.98497	1.44578	0.43638	6.6086	1.83812	0.66234	3.39484	2.39801	8.1569	4.68032	3.95692	0.4186	2.98599	0	0.71114	1.68687	17.32157	2.26471	2.16633	0.80168	3.5278	7.25328	0.33847	0.87303	1.99837	2.15995	4.49515	8.55825	4.43871	0.77043	0.73281	2.02255	0.35689	1.34411	1.07418	0.15737	0.62021
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Butyrivibrio	0	0	0	0.37654	0	0	12.13461	0.92998	0	0	0	0	0	0	0	4.78298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32.60574	0	0	0	0	0	0	0	0	0	0	0	0	0	33.80632	0.97796	12.39215	0	0	0	29.51712	2.49215	0	0	0	16.8384	0	0	0	0	0	11.79006	0	0	0	0	4.56935	0	0	0	0	0	0	0	14.29601	0	0	0	0	0	0	21.09718	0	0	0	0	0	0	0	0	0	2.45592	0	0	0	0	0	0	0	23.4421	0	2.07221	0	0	0	0	0	0	7.56466	0	0	0	10.978	0.31069	0	0	0	0	0	0	0	0	0	35.75614	0	3.81445	0	0	0	0	0	0	0	0	0	0	0	1.92898	0	0	11.1222	0	0	0	0	0	0	16.42711	0	0	0	0	0	0	0	0	0	0	0	36.20974	0	0	0	0	0	0	0	0	0.03171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29.83585	0	0	0	0	0.26363	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Coprococcus	5.63352	1.35669	0.80614	3.50067	1.85729	1.04605	26.551	1.01353	0	10.95706	3.54039	0.80931	0	1.13258	0.93078	2.4701	0.5581	1.72617	2.29279	5.45237	0.35458	0.91824	0.40091	0	0.01339	0	0.89762	0.92887	0	0.17989	0.22461	25.40461	1.07288	11.51986	0.16785	4.45485	3.03654	1.20239	2.37547	0.88029	0	0	0.22622	0.35097	0	2.37983	0.07946	10.53885	1.59196	0.8769	2.2476	0.09576	0.05283	13.28406	1.10352	1.29821	0.29245	0	0.81205	1.82352	0.71513	15.3138	5.04354	0	1.64244	3.68507	0	0.3621	2.28451	0	19.61737	0.07631	0	0	0.58208	0.20143	2.05463	4.76894	2.40694	2.53873	1.22017	5.44577	5.21913	0.84714	13.97329	0.48366	2.32118	1.39755	0.46612	1.70548	1.48836	2.72818	1.33383	2.36674	10.3206	12.09427	0.26264	3.59892	0	1.76429	1.1656	0.62535	0	0.43709	12.55416	0.70303	2.91603	1.50235	2.23942	0.14472	7.9003	0	1.50509	0.17828	6.97406	3.5581	2.36929	2.26797	3.77738	0.37361	0.89546	0	1.19024	0.35902	3.55169	0.47986	0.46241	0.54273	1.90651	14.65686	0.21425	0.18997	1.30635	0	0.26322	0	0	4.13543	1.56366	0	3.62802	2.73907	0	5.66059	0	0.11301	4.91736	2.60689	0.14784	15.68111	4.49381	13.31319	0.62461	1.22746	10.42349	1.92111	0.1883	0.5135	1.29672	1.13609	1.05329	0.27719	0.9371	1.19976	0	0.77355	0	16.10447	1.57224	3.37336	0.478	1.67987	0.4717	1.15805	18.23485	0.30627	0.71197	1.9593	0.17818	1.54416	0	1.19735	7.79688	2.21946	0.8088	1.50179	0.78509	0.86524	0.64769	0.0898	0.55665	0.64948	0.03481	0.53206	0.06824	0.30525	0	0.33238	0.09432
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Dorea	0.28157	0	3.76303	3.19349	1.19272	2.8058	5.73926	1.36771	0.51511	2.91476	1.35462	0.97065	0.62184	1.24357	0.6165	3.48652	0.2319	1.2118	3.59176	6.43329	0.8096	0.44797	1.58434	0	0.01212	0	4.56955	0.25121	1.49226	0.5658	0.64375	3.08436	0.50827	4.44901	1.01639	6.27011	0.76224	10.82044	9.68041	4.60396	0	0	0.73294	0.70432	0.78958	2.07308	2.23916	0.7846	3.47254	1.14749	5.29513	0.61835	0.7185	1.15209	2.07409	1.68187	2.16686	1.01202	0.81899	0.81821	0.26761	3.10535	0.15897	0.45341	1.19303	1.20817	0.86685	2.39235	3.08201	0	2.29631	1.86422	0.0857	0.28914	1.75708	0.18397	10.38332	4.52059	4.19358	2.20149	1.58176	0.12739	6.36341	4.0263	0	0.45641	2.80468	3.39391	0	3.68844	3.13233	4.21029	3.57619	1.78799	1.75973	0.88462	0.41504	6.07313	0.42239	7.68661	3.27009	2.59472	0.29617	0.56894	3.01067	0.90127	0.3236	5.3288	6.35468	0.55094	4.70596	0.11882	3.23553	6.97044	2.20387	7.01749	1.75673	6.55075	1.2005	0.4157	2.25378	2.78174	0.53478	0.43326	6.03282	1.15528	14.17169	0.28375	6.51962	1.11838	0.10831	0.09523	3.17412	0	1.12404	0	0	2.4621	1.01685	0.0722	3.69868	4.81663	0.47262	1.58081	0.49017	0.18038	0.42257	6.53268	17.92247	0	0.87096	2.26561	0.57601	0.79488	6.85971	2.48931	3.23492	0.60571	2.93492	0.55307	0.16307	1.2964	0.76396	3.16344	1.9508	6.69338	0.75038	0.38349	1.31044	2.573	2.9165	1.01337	1.18135	2.34297	1.73543	2.32386	0.93248	0.67506	0.90962	1.40708	1.20527	1.37477	0.323	1.80884	0.96706	0.25377	0.38944	3.72934	1.07595	0.14883	1.02386	1.17755	1.05469	0.37717	1.5622	0.84399	0.10585	0.62305	0.27835
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_noname	1.73715	0.47297	0.47247	0.36623	4.21681	0.08968	0	1.15449	0	0.03424	0.04004	2.00971	2.72506	0.01181	0.3501	1.27852	1.25585	0.56136	0.49632	0.24237	0.8351	0	0.83088	2.22745	0.84582	6.09979	0.29182	0.08415	0.44379	0.40219	0.36545	0.02249	0.34485	0.37784	0	3.53686	0.67946	1.05406	0.23769	2.78831	0.34367	0.26723	0.85298	0	0.15147	0.84762	0.70217	1.15401	2.33718	0.4442	0.12641	0.28433	0.00669	8.85981	0.60979	0.89156	8.32894	0.08956	0.17979	0	0.03611	0.94487	0.67177	0.22185	2.54147	0.79159	7.63584	0.90048	0.28984	0	1.50838	0.82113	0.04717	0.07159	0.55183	0.20876	1.87786	0.54274	0.75738	0.94157	0.74006	4.14055	3.80163	0.11657	0	0.18093	0.02883	0.01271	1.0638	1.35803	2.06766	0.86125	0.66697	0.53236	4.01729	0.79413	3.74645	13.0987	1.27948	0	1.02866	1.57737	0.07375	0.38379	1.73505	1.41827	0.57281	1.82121	0.16307	0.14635	0.77797	0	2.06753	0.49901	0.5282	0.3755	0.79303	0	0.77439	2.20276	0	2.6565	0.10562	0.00604	0.19255	16.71522	1.99301	0	19.72248	0	1.42003	0.19531	0.60789	2.75323	0.45407	0	0.79574	3.56952	0.27089	0.56556	0.40027	0.32122	2.52367	0.59755	0	0	0.01025	0.28459	0.02346	1.45748	0.14566	0.68135	0	0.23231	4.72026	0.2406	1.01945	1.38766	2.91428	1.03475	0.068	0.17292	0	0	0.72585	0.69852	0.13806	0	0	2.45793	0.99715	0.18238	1.19872	0.88718	0.20757	0	0.06439	0.45659	0.04981	0	1.55592	0.19355	0.31393	2.90025	0	0.31135	2.40962	0.24985	0.63365	0.93675	0.80493	0.87078	1.50316	0	0.72724	0.1196	0.15576	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia	1.33018	10.11282	5.5632	0.46886	6.47011	1.98649	3.91757	0.93956	0.26867	2.87139	4.14629	8.14914	1.35512	1.34796	5.61379	2.60293	0.54788	1.59151	0.58653	0.72855	2.58245	0.88364	0.28728	0.07381	3.94955	0	5.68598	0.2388	1.76689	1.22306	3.90405	12.80456	0.17844	8.29077	0.46505	1.12544	0.90541	8.36717	9.48364	0.63542	0	1.64088	3.37296	1.05988	0.14122	2.9341	1.44868	0.91905	2.35334	3.23728	7.1234	1.24293	20.05949	1.27178	1.28913	4.41072	2.04391	0	6.53814	2.56748	6.28908	0.87883	0	0.82271	9.89582	0.47323	2.46985	2.9301	16.34009	0	1.39078	6.57454	0.02509	0.61926	5.6507	5.15973	3.4667	0.54622	1.47049	11.23517	5.78389	0.13766	0.04812	7.08218	1.48633	1.08568	3.7253	3.5009	8.99873	2.51537	0.16224	1.76768	1.35037	0.80444	0.79351	4.44784	1.15773	0.87684	22.40582	1.07415	4.89318	0.87223	0	0.67794	1.1393	1.21316	0.17079	10.82395	0.91229	0.49054	5.25234	1.98293	2.02619	6.90303	0.1437	1.92228	2.73309	5.116	2.77009	2.17007	2.9042	3.71295	3.9445	0	1.74417	1.07121	11.13993	1.22347	0.63969	1.64561	6.47157	4.81535	1.98085	1.02708	1.30333	0	0.32095	7.7625	0.17281	0.76968	0.84718	0.93042	0.42161	2.7801	3.11209	0.87017	0.04329	3.22067	0	1.23716	8.25947	0.05874	2.8276	8.58001	0.16466	3.62095	3.0071	2.00426	0.93834	0.53857	3.34416	3.6042	0.91054	2.23281	0.17935	0.94434	15.09646	6.23452	2.64747	1.77845	21.22139	0.4813	0.12568	2.33038	2.10566	0.81239	7.73695	10.63863	1.53428	7.46332	1.12983	0.54209	4.76649	10.12699	1.11844	0.88974	1.93792	2.69238	0.76934	0.15963	9.58848	1.9686	15.44071	0	0	5.61619	2.17761	9.56875	7.67439
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Oscillospiraceae|g__Oscillibacter	0	0	0.04264	0	0.13514	0.11786	0	0	0	0	0.19006	0.92525	0.38173	0	0	0	0.26114	0.08787	0.43826	0	0.1414	0.94328	0.19988	0.05061	0.14832	2.69531	0	0	0	0.01857	0.12287	0	0.04603	0	0.04035	0	0.21673	0	0	0	0.81075	0.32955	1.99805	0	0	1.84821	0.06258	0	0	0.04124	0	0	0	0	0.08984	0	0	0.47747	0.35231	0	0	0	2.45147	0.12932	0	0	0	0.15891	0	0	0	0	0.01125	0	0	0.18234	0.17612	0.69168	0	0	0.00813	0.44687	0	0.60978	0.0747	0	0	0	0.49365	0	0	0.12633	0	0.00953	0	0	0.01318	0	0.1214	0.11886	0	0	0	0.1054	0	0.37265	0	0.12961	0	0.34897	0.26641	1.0984	0	0.10932	0.01445	0.29599	0	0.63168	0.497	1.40477	0	0.25298	0.21994	0.02042	0	0	0.09009	0	0	1.06534	0.24994	0.23297	0	0	0	5.62858	2.27166	0.08294	1.44741	0.88838	0.0221	0	3.87596	0	0	0.06616	0	0	0	0.03486	0	0	0	0	0	0	5.40973	1.54749	1.49446	0.5433	0.13443	0	0.41827	0.03077	1.33565	0.27152	0.11254	0	0	0.12673	1.105	0.27172	0	0.14745	0.17134	0.10007	0.0877	0.35708	1.20464	0.864	2.02786	0.20502	0.51406	0	0	0.20089	0	0.71536	0.17854	3.54613	0.87272	0.17073	0.2677	0.27418	0	1.05429	0.0458	0.13514	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae|g__Filifactor	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae|g__Peptostreptococcaceae_noname	0	0	0	0.5398	0.19728	0	0	0	1.31986	0	0	0	0.06587	0	0	0	0	0	0.08193	0	0	0	0	0	0	2.25948	0.12959	0.94046	0	0.44854	1.02459	0.21767	0.03521	0	0	0	0	0	0	0.34271	0	0	0	0.60981	0	0	0	0	0.98152	0.51026	0.27077	0	0	0	0.10627	0	0	0	0	0	0	0	0	0	0	0	0	0.44678	0	0	0	0	0.52558	0	0	0.46913	0	0	0.45397	0.33789	0.58648	0.11036	0	0	0	0.02794	0	1.13938	0	3.24976	0.47009	0	0	0	0	0.53769	0	0.40178	0.80886	0	0.02639	0	2.13942	1.03773	0.01826	0.14886	0.8394	0	0.14627	0	0.55197	0	1.69877	0	0.02265	1.06678	0	0	0.04614	0.64704	0	0.17002	0.92903	0	0	0	0.38159	0	0.58443	0	0	0	0	0	0	0	0	0	0	0	0	0.26501	0	0	0	0	0	0	0	0.15492	0	0.02303	0	0	0	0	0	0.41516	0	0	0	0	0.7064	0	0.50765	0	0	0	0	0	0	0	0	0	0	0.77479	0	0.09345	0	0	0	0	0	0	0	0.72523	0	1.16938	0	0.1146	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae|g__Peptostreptococcus	0	0	0	2.10643	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.20582	0	4.33168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.8277	0.03434	0	0	1.23138	0	0	0	0.40382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12102	0	0	0	0	0	0	3.93564	0	0	0.39368	0	0	0	0	0	0	0	6.07808	0	0	0	0	0	0	0	0.70284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00464	0	0	0	0	0.01505	0	0	0	0	0	0	0	0	0	0	0	0.03937	0	0	0.34887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Anaerotruncus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.26293	0	0	0	0	0	0	0	0	0.04111	0	0	0	0.7007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01171	0	0	0	0	0	0	0	0	0	0.77834	0	0	0.29616	0	0	0	0	0	0.19495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06688	0	0	0	0	0	0	0	0	0	0.43825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.76798	1.13516	0	0	0	0	0	0.70039	0.5636	0	0	0	0	0	0	0	0	0	0	0	0	0.0972	0	0	0.20624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Faecalibacterium	6.09454	0.59038	10.71399	1.89857	3.5388	7.02865	10.91543	9.95516	0	5.7969	7.7574	7.40208	1.37531	5.30752	2.51083	10.17049	8.70103	2.27089	8.37789	3.74605	3.93937	0.422	0.87137	7.53469	5.54035	0	13.87014	4.95429	0.38713	2.00971	2.50644	1.44917	1.24728	8.50859	5.15169	2.47584	9.23128	0.95758	1.69324	0.9027	0.06987	7.63289	13.12419	0.62146	0.24673	17.64451	0.78969	0.19084	8.55313	8.34836	4.48237	0.77	9.02088	10.47463	7.30565	13.95187	2.42673	0.68762	25.7289	2.86427	2.93972	2.32364	0	8.57543	6.21918	0.84731	0	5.97305	8.91852	2.71723	0.86337	8.74808	0	0.96262	5.35384	5.85312	2.98993	0.34282	5.10912	8.75927	16.6648	6.03495	0	2.67983	6.52561	3.83839	5.35916	12.76625	6.59137	6.70722	0.72757	4.32038	7.29427	5.3519	5.87602	1.63964	0.16912	0.83195	2.98671	2.98337	3.12293	3.86036	0	4.82566	4.39357	8.22372	0.85507	2.79049	20.42975	0.67824	15.26269	0	12.04086	2.50119	5.56957	9.44589	5.83864	10.7997	6.416	10.42547	0.21998	12.0988	12.64779	0.87603	3.48804	6.1366	5.74619	0.53423	0.30466	4.44042	5.96797	28.24438	4.35646	0.04142	0.73587	4.13293	0.29226	14.0401	1.1057	2.11043	2.63249	14.5426	0.55886	7.76364	2.28435	8.72759	2.68765	2.14296	2.42672	11.77575	2.55624	1.40121	11.1367	3.27482	3.22945	9.19729	0.05465	2.12143	2.29281	5.25961	6.93052	8.44711	10.02235	7.86565	0.50548	0.58917	4.73153	13.56648	29.76924	12.18347	0	2.59834	4.52552	10.78544	9.62659	6.19928	9.31752	7.6432	10.35648	9.22188	0.77562	6.24989	6.48626	12.09162	0	8.05056	7.24263	14.34338	5.51823	1.11582	8.48269	13.15065	9.48133	8.3372	11.6097	9.24933	13.4374	12.74919	10.26447
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_noname	0	0	0	0	0	0	0	0	0	0	0	0.38939	0	0	0	0	0	0	0.36769	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.25786	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.67573	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.28905	0	0	0	0	0	0	0.65847	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00935	0	0	0	0	0	0.07843	0	0	0	0	0	0	0	0	0.18242	0	0	0	0	0	0.18969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.95844	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus	7.90574	1.20146	10.86591	8.74934	20.48203	6.0486	0	5.51055	12.42465	0.20278	0	0	10.17592	0.43139	0.98471	11.05507	7.11551	0	22.4321	2.89841	0.28844	16.65194	8.1897	22.91532	2.45239	0	4.2232	0.08637	1.6866	0	18.48524	2.6848	13.35489	9.33622	0	28.25927	0	8.85527	14.89142	40.1783	0	1.43717	1.10575	27.04134	34.26102	2.90099	8.23395	13.66514	2.60975	3.23358	11.73596	6.52461	0	33.31877	0	4.7284	0.17746	0	1.61846	6.5814	0	16.35649	0	4.57651	13.89234	0	0	21.55383	11.30345	0.26763	8.31071	12.01518	22.0377	0.01559	11.37047	2.27311	0	3.99015	1.7637	2.97626	21.40329	0	0.84267	14.93114	0.11324	8.09436	5.5963	13.56629	0	0	18.79937	3.01821	3.78623	14.22498	15.99588	4.66209	0.53551	12.17224	0.7767	0.05149	10.34544	1.51902	0	0.56229	22.29194	5.17585	26.38284	0.08526	0.01636	0	12.91113	0.33199	12.14273	3.15145	6.8918	18.80605	0.3743	1.71604	32.47663	3.03815	2.30848	0	33.491	0	20.71642	10.68213	12.53598	2.60416	21.11182	7.9762	0.92058	0.61881	0.29797	6.80179	6.2835	0.01465	0.81047	2.08926	7.23374	8.80117	7.20111	4.17216	0	8.35867	4.33229	0.21349	18.72579	6.90056	0	13.0499	25.626	12.92011	2.88078	4.62917	0	10.6263	1.12699	10.09972	0.01405	12.50726	4.29255	1.85434	8.78339	10.38785	18.35713	8.24793	0	3.6137	0	7.34819	0	2.09238	3.16366	5.92228	8.52102	4.23215	0.94233	0	2.74981	7.78182	6.3433	12.35569	0.13652	0	0	1.18343	7.36018	0.84212	3.57104	0	0	0.99732	3.41348	0	0	11.1135	2.43213	0.22474	3.77326
